vehicle_id,timestamp,latitude,longitude,speed,battery_level,odometer,engine_hours,fuel_level,location_address,trip_status,rental_id
4,2025-08-06 12:35:00,-6.192301,106.824454,73,89.7,51015,2950.5,96,Setiabudi JAKARTA,MOVING,1215
14,2025-08-06 12:51:00,-6.208302,106.84674,0,87.2,29018,1602.5,79,JL Sudirman JAKARTA,PARKED,1212
11,2025-08-06 13:22:00,-6.224634,106.828638,69,93.7,89075,4505.7,48,Kuningan City JAKARTA,MOVING,1211
15,2025-08-06 15:16:00,-6.193603,106.823481,0,83.8,12015,801.3,87,Grand Indonesia JAKARTA,PARKED,1213
11,2025-08-06 15:25:00,-6.246607,106.795673,0,93.6,89075,4505.9,46,Kebayoran Baru JAKARTA,PARKED,1211
14,2025-08-06 16:22:00,-6.211314,106.847632,59,86.9,29031,1602.9,74,JL Sudirman JAKARTA,MOVING,1212
2,2025-08-06 19:29:00,-6.222935,106.799021,0,91.9,25025,1851.6,86,Plaza Senayan JAKARTA,PARKED,1214
15,2025-08-06 20:47:00,-6.225087,106.804678,0,83.7,12015,801.4,85,Pacific Place JAKARTA,PARKED,1213
4,2025-08-07 8:26:00,-6.227774,106.800736,0,89.5,51015,2950.7,94,Plaza Senayan JAKARTA,PARKED,1215
2,2025-08-07 9:02:00,-6.242048,106.796547,71,91.6,25039,1852,81,Kebayoran Baru JAKARTA,MOVING,1214
14,2025-08-07 9:09:00,-6.20832,106.845632,0,86.8,29031,1603.2,72,JL Sudirman JAKARTA,PARKED,1212
7,2025-08-07 9:58:00,-6.966896,107.636169,40,87.7,38014,2200.4,95,Bandung Indah Plaza BANDUNG,MOVING,1216
14,2025-08-07 10:25:00,-6.195306,106.818965,56,86.5,29039,1603.7,69,Plaza Indonesia JAKARTA,MOVING,1212
11,2025-08-07 12:29:00,-6.229142,106.805954,67,93.2,89082,4506.3,42,Pacific Place JAKARTA,MOVING,1211
14,2025-08-07 13:22:00,-6.188981,106.822385,0,86.4,29039,1603.8,67,Setiabudi JAKARTA,PARKED,1212
2,2025-08-07 13:39:00,-6.226201,106.79763,0,91.4,25039,1852.1,79,Plaza Senayan JAKARTA,PARKED,1214
4,2025-08-07 14:30:00,-6.227188,106.827374,0,89.4,51015,2950.9,93,Kuningan City JAKARTA,PARKED,1215
15,2025-08-07 14:31:00,-6.195043,106.819342,0,83.5,12015,801.6,83,Setiabudi JAKARTA,PARKED,1213
11,2025-08-07 15:52:00,-6.193991,106.825738,0,93.1,89082,4506.5,40,Grand Indonesia JAKARTA,PARKED,1211
15,2025-08-07 16:15:00,-6.20825,106.845971,0,83.4,12015,801.9,81,JL Sudirman JAKARTA,PARKED,1213
7,2025-08-07 16:47:00,-6.922352,107.639745,0,87.5,38014,2200.8,92,Trans Studio Mall BANDUNG,PARKED,1216
7,2025-08-07 16:51:00,-6.902709,107.590475,0,87.6,38014,2200.6,93,JL Pasteur BANDUNG,PARKED,1216
2,2025-08-07 17:02:00,-6.192609,106.819386,0,91.1,25039,1852.7,76,Grand Indonesia JAKARTA,PARKED,1214
14,2025-08-07 17:38:00,-6.22848,106.827224,41,86.1,29044,1604.1,64,Kuningan City JAKARTA,MOVING,1212
2,2025-08-07 17:41:00,-6.222259,106.810424,0,91.2,25039,1852.4,78,Pacific Place JAKARTA,PARKED,1214
11,2025-08-07 18:27:00,-6.222594,106.820971,45,92.9,89091,4507,38,Kuningan City JAKARTA,MOVING,1211
4,2025-08-07 19:44:00,-6.208501,106.850462,61,89,51026,2951.3,90,JL Sudirman JAKARTA,MOVING,1215
7,2025-08-07 20:19:00,-6.904742,107.613645,0,87.4,38014,2201.1,91,Gedung Sate BANDUNG,PARKED,1216
15,2025-08-07 20:37:00,-6.240556,106.804244,78,83.2,12028,802.3,79,Kebayoran Baru JAKARTA,MOVING,1213
4,2025-08-08 8:28:00,-6.19571,106.82537,57,88.8,51032,2951.8,85,Setiabudi JAKARTA,MOVING,1215
7,2025-08-08 8:45:00,-6.970945,107.638281,0,87.2,38014,2201.3,90,Bandung Indah Plaza BANDUNG,PARKED,1216
4,2025-08-08 9:34:00,-6.19776,106.826999,69,88.5,51039,2952.1,83,Setiabudi JAKARTA,MOVING,1215
9,2025-08-08 14:02:00,-6.203836,106.844102,42,90.7,71015,4000.3,97,JL Sudirman JAKARTA,MOVING,1217
14,2025-08-08 14:07:00,-6.198789,106.826666,0,85.7,29051,1604.7,60,Grand Indonesia JAKARTA,PARKED,1212
14,2025-08-08 14:22:00,-6.224155,106.810095,78,85.9,29051,1604.5,61,Pacific Place JAKARTA,MOVING,1212
2,2025-08-08 14:22:00,-6.200597,106.822448,0,91,25039,1853,74,Grand Indonesia JAKARTA,PARKED,1214
2,2025-08-08 15:14:00,-6.22347,106.824285,0,90.9,25039,1853.2,72,Kuningan City JAKARTA,PARKED,1214
7,2025-08-08 15:47:00,-6.96511,107.640981,0,87,38014,2201.4,88,Bandung Indah Plaza BANDUNG,PARKED,1216
4,2025-08-08 15:58:00,-6.194792,106.819132,56,88.3,51044,2952.4,78,Grand Indonesia JAKARTA,MOVING,1215
9,2025-08-08 16:35:00,-6.211122,106.848392,51,90.3,71026,4000.5,95,JL Sudirman JAKARTA,MOVING,1217
15,2025-08-08 17:36:00,-6.198191,106.818467,0,83.1,12028,802.6,77,Plaza Indonesia JAKARTA,PARKED,1213
2,2025-08-08 18:22:00,-6.189356,106.820673,0,90.8,25039,1853.4,70,Plaza Indonesia JAKARTA,PARKED,1214
2,2025-08-08 19:09:00,-6.213478,106.841109,47,90.4,25046,1853.7,65,JL Sudirman JAKARTA,MOVING,1214
14,2025-08-08 19:14:00,-6.197309,106.820943,0,85.6,29051,1604.9,59,Plaza Indonesia JAKARTA,PARKED,1212
15,2025-08-08 19:26:00,-6.191525,106.825117,0,83,12028,802.9,75,Grand Indonesia JAKARTA,PARKED,1213
9,2025-08-08 20:16:00,-6.228584,106.801727,50,90,71041,4000.9,92,Plaza Senayan JAKARTA,MOVING,1217
7,2025-08-08 20:20:00,-6.920167,107.610964,0,86.8,38014,2201.7,86,JL Asia Afrika BANDUNG,PARKED,1216
2,2025-08-09 10:41:00,-6.241546,106.802453,0,90.2,25046,1853.9,63,Kebayoran Baru JAKARTA,PARKED,1214
7,2025-08-09 11:21:00,-6.913176,107.610244,0,86.7,38014,2201.8,84,Braga Street BANDUNG,PARKED,1216
7,2025-08-09 11:50:00,-6.925502,107.634131,0,86.5,38014,2202.1,83,Trans Studio Mall BANDUNG,PARKED,1216
15,2025-08-09 11:53:00,-6.190745,106.825126,44,82.7,12043,803.2,71,Setiabudi JAKARTA,MOVING,1213
15,2025-08-09 12:45:00,-6.196404,106.823754,0,82.6,12043,803.4,69,Setiabudi JAKARTA,PARKED,1213
9,2025-08-09 12:52:00,-6.205046,106.847512,63,89.6,71051,4001.2,89,JL Sudirman JAKARTA,MOVING,1217
9,2025-08-09 13:37:00,-6.226875,106.809531,0,89.4,71051,4001.3,87,Pacific Place JAKARTA,PARKED,1217
10,2025-08-09 14:29:00,-6.245675,106.795335,78,91.7,48014,2650.4,96,Kebayoran Baru JAKARTA,MOVING,1218
4,2025-08-09 14:48:00,-6.224504,106.801672,0,88.1,51044,2952.6,76,Plaza Senayan JAKARTA,PARKED,1215
10,2025-08-09 15:18:00,-6.248049,106.801679,0,91.6,48014,2650.6,94,Kebayoran Baru JAKARTA,PARKED,1218
4,2025-08-09 16:01:00,-6.222838,106.796589,62,87.5,51064,2953.3,69,Plaza Senayan JAKARTA,MOVING,1215
7,2025-08-09 16:20:00,-6.903003,107.587862,74,86.2,38019,2202.4,81,JL Pasteur BANDUNG,MOVING,1216
2,2025-08-09 16:23:00,-6.224763,106.796423,49,89.9,25053,1854.2,59,Plaza Senayan JAKARTA,MOVING,1214
4,2025-08-09 16:38:00,-6.197688,106.820974,67,87.8,51054,2953,72,Grand Indonesia JAKARTA,MOVING,1215
15,2025-08-09 16:38:00,-6.245678,106.796911,0,82.5,12043,803.6,67,Kebayoran Baru JAKARTA,PARKED,1213
9,2025-08-09 17:03:00,-6.227281,106.820848,0,89.2,71051,4001.4,86,Kuningan City JAKARTA,PARKED,1217
7,2025-08-09 17:25:00,-6.891193,107.60925,70,85.8,38031,2202.9,78,Cihampelas Walk BANDUNG,MOVING,1216
9,2025-08-09 20:08:00,-6.225592,106.799368,0,89.1,71051,4001.5,84,Plaza Senayan JAKARTA,PARKED,1217
10,2025-08-09 20:45:00,-6.22267,106.799359,0,91.5,48014,2650.9,93,Plaza Senayan JAKARTA,PARKED,1218
10,2025-08-10 7:08:00,-6.232383,106.826055,42,91.3,48029,2651.2,88,Kuningan City JAKARTA,MOVING,1218
7,2025-08-10 7:18:00,-6.229424,106.799299,50,85.6,38041,2203.4,74,Plaza Senayan JAKARTA,MOVING,1216
9,2025-08-10 7:38:00,-6.211829,106.850358,0,88.9,71051,4001.7,82,JL Sudirman JAKARTA,PARKED,1217
4,2025-08-10 8:28:00,-6.195866,106.822289,0,87.4,51064,2953.5,68,Grand Indonesia JAKARTA,PARKED,1215
10,2025-08-10 8:49:00,-6.211364,106.846186,0,91.1,48029,2651.4,86,JL Sudirman JAKARTA,PARKED,1218
4,2025-08-10 10:01:00,-6.193051,106.823492,0,87.2,51064,2953.7,67,Plaza Indonesia JAKARTA,PARKED,1215
7,2025-08-10 11:47:00,-6.225191,106.807669,0,85.4,38041,2203.6,73,Pacific Place JAKARTA,PARKED,1216
7,2025-08-10 12:21:00,-6.195945,106.827548,0,85.3,38041,2203.8,71,Plaza Indonesia JAKARTA,PARKED,1216
2,2025-08-10 12:56:00,-6.225682,106.824936,62,89.6,25065,1854.4,57,Kuningan City JAKARTA,MOVING,1214
9,2025-08-10 12:58:00,-6.242077,106.801922,0,88.8,71051,4002,80,Kebayoran Baru JAKARTA,PARKED,1217
12,2025-08-10 13:31:00,-6.241955,106.80017,0,95.8,31000,1750.2,99,Kebayoran Baru JAKARTA,PARKED,1219
2,2025-08-10 13:38:00,-6.196255,106.824726,45,89.4,25073,1854.7,55,Setiabudi JAKARTA,MOVING,1214
2,2025-08-10 16:21:00,-6.230416,106.795834,68,89.2,25088,1855.2,52,Plaza Senayan JAKARTA,MOVING,1214
10,2025-08-10 16:37:00,-6.191679,106.819125,0,91,48029,2651.5,84,Setiabudi JAKARTA,PARKED,1218
4,2025-08-10 16:39:00,-6.225221,106.798744,0,87,51064,2953.9,66,Plaza Senayan JAKARTA,PARKED,1215
12,2025-08-10 17:16:00,-6.23178,106.830119,68,95.4,31009,1750.4,97,Kuningan City JAKARTA,MOVING,1219
12,2025-08-10 18:38:00,-6.199279,106.818697,0,95.2,31009,1750.6,96,Grand Indonesia JAKARTA,PARKED,1219
9,2025-08-10 19:21:00,-6.243337,106.79655,0,88.7,71051,4002.3,78,Kebayoran Baru JAKARTA,PARKED,1217
9,2025-08-10 19:24:00,-6.249171,106.802841,0,88.6,71051,4002.5,76,Kebayoran Baru JAKARTA,PARKED,1217
10,2025-08-10 20:39:00,-6.197949,106.825535,56,90.7,48038,2651.9,80,Grand Indonesia JAKARTA,MOVING,1218
4,2025-08-11 7:12:00,-6.231053,106.824768,49,86.7,51078,2954.1,61,Kuningan City JAKARTA,MOVING,1215
4,2025-08-11 7:34:00,-6.229218,106.796382,76,86.4,51084,2954.6,59,Plaza Senayan JAKARTA,MOVING,1215
7,2025-08-11 9:41:00,-6.197382,106.820971,0,85.2,38041,2204,69,Setiabudi JAKARTA,PARKED,1216
9,2025-08-11 9:43:00,-6.226189,106.829882,0,88.4,71051,4002.7,74,Kuningan City JAKARTA,PARKED,1217
12,2025-08-11 12:02:00,-6.226997,106.813516,0,95.1,31009,1750.8,95,Pacific Place JAKARTA,PARKED,1219
13,2025-08-11 12:58:00,-6.224103,106.810431,0,85.8,57000,3200.3,99,Pacific Place JAKARTA,PARKED,1220
7,2025-08-11 13:14:00,-6.22397,106.821189,0,85,38041,2204.2,68,Kuningan City JAKARTA,PARKED,1216
9,2025-08-11 13:51:00,-6.227604,106.804058,0,88.2,71051,4002.8,72,Plaza Senayan JAKARTA,PARKED,1217
7,2025-08-11 14:32:00,-6.211444,106.840905,0,84.7,38041,2204.8,65,JL Sudirman JAKARTA,PARKED,1216
7,2025-08-11 14:45:00,-6.197126,106.827228,0,84.9,38041,2204.5,66,Plaza Indonesia JAKARTA,PARKED,1216
10,2025-08-11 15:24:00,-6.229445,106.822467,77,90.5,48053,2652.3,76,Kuningan City JAKARTA,MOVING,1218
12,2025-08-11 16:08:00,-6.211437,106.849666,0,95,31009,1751,93,JL Sudirman JAKARTA,PARKED,1219
9,2025-08-11 16:14:00,-6.19633,106.819127,70,88,71065,4003.2,68,Grand Indonesia JAKARTA,MOVING,1217
10,2025-08-11 17:45:00,-6.228797,106.802475,0,90.3,48053,2652.5,75,Plaza Senayan JAKARTA,PARKED,1218
12,2025-08-11 17:57:00,-6.221054,106.81103,69,94.7,31024,1751.3,91,Pacific Place JAKARTA,MOVING,1219
13,2025-08-11 19:19:00,-6.193939,106.823848,41,85.5,57015,3200.8,96,Plaza Indonesia JAKARTA,MOVING,1220
9,2025-08-11 19:39:00,-6.212402,106.845718,0,87.9,71065,4003.4,67,JL Sudirman JAKARTA,PARKED,1217
4,2025-08-11 19:59:00,-6.206668,106.84543,62,86,51090,2955,57,JL Sudirman JAKARTA,MOVING,1215
4,2025-08-11 20:26:00,-6.189685,106.818005,0,85.8,51090,2955.3,56,Setiabudi JAKARTA,PARKED,1215
7,2025-08-12 7:47:00,-6.223641,106.822436,0,84.5,38041,2204.9,64,Kuningan City JAKARTA,PARKED,1216
12,2025-08-12 8:34:00,-6.211297,106.841867,0,94.6,31024,1751.5,90,JL Sudirman JAKARTA,PARKED,1219
9,2025-08-12 9:21:00,-6.224287,106.803484,0,87.8,71065,4003.5,65,Plaza Senayan JAKARTA,PARKED,1217
10,2025-08-12 9:42:00,-6.231899,106.826955,0,90.1,48053,2652.6,74,Kuningan City JAKARTA,PARKED,1218
9,2025-08-12 11:34:00,-6.220885,106.810792,0,87.6,71065,4003.6,64,Pacific Place JAKARTA,PARKED,1217
10,2025-08-12 14:34:00,-6.197431,106.81897,53,89.9,48065,2653,69,Grand Indonesia JAKARTA,MOVING,1218
12,2025-08-12 14:38:00,-6.247983,106.798511,51,94.3,31037,1752,86,Kebayoran Baru JAKARTA,MOVING,1219
12,2025-08-12 15:20:00,-6.191797,106.827728,72,94,31052,1752.5,81,Plaza Indonesia JAKARTA,MOVING,1219
13,2025-08-12 16:26:00,-6.207392,106.842739,0,85.3,57015,3201.1,95,JL Sudirman JAKARTA,PARKED,1220
1,2025-08-12 18:34:00,-6.192924,106.81832,60,88.8,45013,3200.3,98,Setiabudi JAKARTA,MOVING,1221
13,2025-08-12 18:45:00,-6.226902,106.829491,58,85,57029,3201.6,91,Kuningan City JAKARTA,MOVING,1220
13,2025-08-12 19:00:00,-6.223626,106.809518,79,84.6,57035,3202.1,89,Pacific Place JAKARTA,MOVING,1220
1,2025-08-12 20:28:00,-6.243036,106.799772,0,88.7,45013,3200.4,96,Kebayoran Baru JAKARTA,PARKED,1221
10,2025-08-12 20:44:00,-6.24764,106.80092,0,89.7,48065,2653.1,67,Kebayoran Baru JAKARTA,PARKED,1218
7,2025-08-12 20:58:00,-6.190998,106.824572,49,84.2,38056,2205.1,59,Grand Indonesia JAKARTA,MOVING,1216
10,2025-08-13 7:08:00,-6.923593,107.638177,67,89.5,48076,2653.6,62,Trans Studio Mall BANDUNG,MOVING,1218
13,2025-08-13 8:51:00,-6.223901,106.804005,78,84.2,57041,3202.5,84,Plaza Senayan JAKARTA,MOVING,1220
3,2025-08-13 8:52:00,-6.192464,106.823783,79,92.8,42006,2800.3,96,Plaza Indonesia JAKARTA,MOVING,1222
1,2025-08-13 8:56:00,-6.230515,106.803639,0,88.6,45013,3200.7,94,Plaza Senayan JAKARTA,PARKED,1221
1,2025-08-13 11:55:00,-6.228837,106.813063,0,88.4,45013,3201,93,Pacific Place JAKARTA,PARKED,1221
12,2025-08-13 12:22:00,-6.886995,107.605445,40,93.7,31062,1753,78,Cihampelas Walk BANDUNG,MOVING,1219
3,2025-08-13 12:31:00,-6.226993,106.829223,0,92.6,42006,2800.5,94,Kuningan City JAKARTA,PARKED,1222
3,2025-08-13 13:01:00,-6.221034,106.808414,0,92.5,42006,2800.6,93,Pacific Place JAKARTA,PARKED,1222
13,2025-08-13 13:25:00,-6.223456,106.825366,0,84,57041,3202.6,83,Kuningan City JAKARTA,PARKED,1220
10,2025-08-13 13:33:00,-6.904371,107.59519,0,89.4,48076,2653.7,60,JL Pasteur BANDUNG,PARKED,1218
12,2025-08-13 14:26:00,-6.904962,107.588259,0,93.5,31062,1753.2,76,JL Pasteur BANDUNG,PARKED,1219
13,2025-08-13 15:22:00,-6.962388,107.644012,52,83.8,57047,3202.8,80,Bandung Indah Plaza BANDUNG,MOVING,1220
9,2025-08-13 15:32:00,-6.223847,106.796678,78,86.8,71085,4004.2,56,Plaza Senayan JAKARTA,MOVING,1217
