vehicle_id,timestamp,latitude,longitude,speed,battery_level,odometer,engine_hours,fuel_level,location_address,trip_status,rental_id
3,2025-10-04 16:54:00,-6.227419,106.82811,0,89.9,42083,2804.4,66,Kuningan City JAKARTA,PARKED,1270
1,2025-10-04 17:13:00,-6.222925,106.802693,0,95.3,45038,3203.8,75,Plaza Senayan JAKARTA,PARKED,1269
1,2025-10-04 17:20:00,-6.223575,106.809989,78,95,45052,3204.1,72,Pacific Place JAKARTA,MOVING,1269
12,2025-10-04 17:27:00,-6.232204,106.801594,66,85.2,31037,1752.7,80,Plaza Senayan JAKARTA,MOVING,1272
1,2025-10-04 18:11:00,-7.290149,112.729453,0,97.4,45013,3200.6,94,BG Junction SURABAYA,PARKED,1274
3,2025-10-04 18:25:00,-6.197841,106.819085,47,89.6,42096,2804.6,63,Plaza Indonesia JAKARTA,MOVING,1270
13,2025-10-05 7:21:00,-6.922145,107.605963,0,86.7,57025,3201.7,84,Braga Street BANDUNG,PARKED,1273
3,2025-10-05 8:06:00,-6.194838,106.825759,59,89.2,42101,2805.3,57,Grand Indonesia JAKARTA,MOVING,1270
3,2025-10-05 8:26:00,-6.19875,106.827504,0,89,42101,2805.4,56,Plaza Indonesia JAKARTA,PARKED,1270
3,2025-10-05 8:36:00,-6.20703,106.844457,0,89.5,42096,2804.9,62,JL Sudirman JAKARTA,PARKED,1270
12,2025-10-05 8:41:00,-6.225846,106.801897,0,85.1,31037,1753,79,Plaza Senayan JAKARTA,PARKED,1272
1,2025-10-05 12:08:00,-7.287569,112.734884,0,97.2,45013,3200.8,92,Pakuwon Mall SURABAYA,PARKED,1274
3,2025-10-05 12:34:00,-6.221494,106.809586,67,86.8,42012,2800.3,95,Pacific Place JAKARTA,MOVING,1275
3,2025-10-05 12:44:00,-6.222741,106.824392,77,88.7,42113,2805.9,54,Kuningan City JAKARTA,MOVING,1270
13,2025-10-05 12:51:00,-6.885624,107.612027,0,86.6,57025,3201.8,83,Cihampelas Walk BANDUNG,PARKED,1273
12,2025-10-05 14:01:00,-6.223396,106.808137,0,84.9,31037,1753.3,77,Pacific Place JAKARTA,PARKED,1272
1,2025-10-05 14:11:00,-7.262305,112.751751,42,96.8,45024,3201.1,90,Surabaya Plaza SURABAYA,MOVING,1274
13,2025-10-05 15:26:00,-6.224025,106.828583,72,86.3,57037,3202.3,78,Kuningan City JAKARTA,MOVING,1273
12,2025-10-05 15:52:00,-6.887407,107.605806,80,84.5,31050,1753.6,75,Cihampelas Walk BANDUNG,MOVING,1272
1,2025-10-05 17:28:00,-7.287992,112.737802,55,96.4,45037,3201.4,86,TP Surabaya SURABAYA,MOVING,1274
3,2025-10-05 19:31:00,-6.200166,106.818525,0,86.6,42012,2800.5,94,Grand Indonesia JAKARTA,PARKED,1275
1,2025-10-05 20:03:00,-7.266009,112.73873,0,96.3,45037,3201.5,84,Grand City SURABAYA,PARKED,1274
3,2025-10-06 10:33:00,-6.193878,106.818941,0,86.5,42012,2800.7,92,Grand Indonesia JAKARTA,PARKED,1275
12,2025-10-06 10:46:00,-6.921084,107.609836,0,84.3,31050,1753.8,73,JL Asia Afrika BANDUNG,PARKED,1272
13,2025-10-06 12:33:00,-6.227157,106.796039,0,85.8,57048,3202.7,74,Plaza Senayan JAKARTA,PARKED,1273
13,2025-10-06 12:42:00,-6.204421,106.845137,66,86,57048,3202.6,76,JL Sudirman JAKARTA,MOVING,1273
12,2025-10-06 12:54:00,-6.961713,107.641711,63,84,31059,1754,70,Bandung Indah Plaza BANDUNG,MOVING,1272
5,2025-10-06 14:23:00,-6.197739,106.823776,0,97.8,16000,1000.3,98,Setiabudi JAKARTA,PARKED,1276
3,2025-10-06 14:41:00,-6.243212,106.798497,0,86.3,42012,2800.9,91,Kebayoran Baru JAKARTA,PARKED,1275
5,2025-10-06 15:09:00,-6.24007,106.799865,0,97.6,16000,1000.5,96,Kebayoran Baru JAKARTA,PARKED,1276
13,2025-10-06 15:09:00,-6.210947,106.849175,0,85.6,57048,3202.8,72,JL Sudirman JAKARTA,PARKED,1273
1,2025-10-06 15:29:00,-7.25267,112.75382,0,96.2,45037,3201.7,82,Pasar Atom SURABAYA,PARKED,1274
13,2025-10-06 16:33:00,-6.223705,106.826782,62,85.3,57058,3203,68,Kuningan City JAKARTA,MOVING,1273
1,2025-10-06 18:01:00,-7.26582,112.746262,71,95.8,45043,3202.1,80,Grand City SURABAYA,MOVING,1274
12,2025-10-06 19:29:00,-6.920969,107.60469,0,83.8,31059,1754.2,68,JL Asia Afrika BANDUNG,PARKED,1272
5,2025-10-06 19:56:00,-6.212315,106.842145,0,97.5,16000,1000.8,94,JL Sudirman JAKARTA,PARKED,1276
5,2025-10-06 20:20:00,-6.191692,106.825026,57,97.2,16008,1001.1,90,Setiabudi JAKARTA,MOVING,1276
3,2025-10-06 20:48:00,-6.241505,106.801732,45,85.9,42019,2801.1,86,Kebayoran Baru JAKARTA,MOVING,1275
13,2025-10-07 7:03:00,-6.191942,106.824377,78,85.1,57070,3203.4,64,Grand Indonesia JAKARTA,MOVING,1273
5,2025-10-07 8:59:00,-6.206737,106.842293,0,97,16008,1001.3,89,JL Sudirman JAKARTA,PARKED,1276
5,2025-10-07 9:37:00,-6.18892,106.82301,0,96.8,16008,1001.8,85,Plaza Indonesia JAKARTA,PARKED,1276
5,2025-10-07 9:42:00,-6.226279,106.828533,0,96.9,16008,1001.6,87,Kuningan City JAKARTA,PARKED,1276
3,2025-10-07 10:09:00,-6.206129,106.844143,0,85.8,42019,2801.3,84,JL Sudirman JAKARTA,PARKED,1275
3,2025-10-07 11:18:00,-6.222866,106.798579,0,85.7,42019,2801.5,82,Plaza Senayan JAKARTA,PARKED,1275
12,2025-10-07 13:56:00,-6.914249,107.606151,0,83.7,31059,1754.3,67,Braga Street BANDUNG,PARKED,1272
8,2025-10-07 15:43:00,-6.209513,106.84973,0,94.8,32000,1900.3,99,JL Sudirman JAKARTA,PARKED,1277
12,2025-10-07 15:59:00,-6.887837,107.606449,0,83.6,31059,1754.5,65,Cihampelas Walk BANDUNG,PARKED,1272
8,2025-10-07 16:18:00,-6.19172,106.821625,0,94.6,32000,1900.6,98,Grand Indonesia JAKARTA,PARKED,1277
1,2025-10-07 16:30:00,-7.269586,112.737577,0,95.6,45043,3202.3,78,Grand City SURABAYA,PARKED,1274
5,2025-10-07 17:00:00,-6.239868,106.80179,0,96.7,16008,1002,83,Kebayoran Baru JAKARTA,PARKED,1276
8,2025-10-07 17:38:00,-6.243625,106.798195,0,94.5,32000,1900.7,97,Kebayoran Baru JAKARTA,PARKED,1277
13,2025-10-07 17:56:00,-6.228904,106.828293,50,84.8,57078,3203.6,60,Kuningan City JAKARTA,MOVING,1273
1,2025-10-07 19:40:00,-7.251524,112.750849,76,95.3,45057,3202.6,75,Pasar Atom SURABAYA,MOVING,1274
3,2025-10-07 19:57:00,-6.22461,106.79799,0,85.6,42019,2801.6,81,Plaza Senayan JAKARTA,PARKED,1275
8,2025-10-07 20:17:00,-6.242052,106.800456,0,94.4,32000,1901,95,Kebayoran Baru JAKARTA,PARKED,1277
11,2025-10-08 8:00:00,-6.196686,106.826448,0,95.9,89000,4500.2,98,Setiabudi JAKARTA,PARKED,1278
8,2025-10-08 8:43:00,-6.197095,106.824589,0,94.3,32000,1901.2,94,Setiabudi JAKARTA,PARKED,1277
13,2025-10-08 9:36:00,-6.190911,106.825591,0,84.6,57078,3203.8,58,Plaza Indonesia JAKARTA,PARKED,1273
3,2025-10-08 9:38:00,-6.228639,106.807356,0,85.5,42019,2801.8,80,Pacific Place JAKARTA,PARKED,1275
3,2025-10-08 10:14:00,-6.878753,107.577517,55,85.1,42032,2802.2,77,Paris Van Java BANDUNG,MOVING,1275
1,2025-10-08 10:15:00,-7.287117,112.747299,0,95.2,45057,3202.8,74,JL Darmo SURABAYA,PARKED,1274
8,2025-10-08 10:48:00,-6.209451,106.845048,76,94,32008,1901.4,91,JL Sudirman JAKARTA,MOVING,1277
1,2025-10-08 12:18:00,-7.257067,112.750427,78,94.8,45062,3203.2,72,JL Tunjungan SURABAYA,MOVING,1274
13,2025-10-08 12:22:00,-6.22288,106.81328,73,84.3,57092,3204.1,56,Pacific Place JAKARTA,MOVING,1273
13,2025-10-08 13:15:00,-6.229167,106.811011,0,84.1,57092,3204.4,54,Pacific Place JAKARTA,PARKED,1273
5,2025-10-08 14:14:00,-6.225342,106.813865,0,96.5,16008,1002.3,81,Pacific Place JAKARTA,PARKED,1276
13,2025-10-08 15:39:00,-6.225221,106.828616,0,84,57092,3204.5,53,Kuningan City JAKARTA,PARKED,1273
11,2025-10-08 16:55:00,-6.211241,106.845239,49,95.7,89006,4500.6,96,JL Sudirman JAKARTA,MOVING,1278
3,2025-10-08 17:53:00,-6.920351,107.612981,72,84.8,42042,2802.4,75,Braga Street BANDUNG,MOVING,1275
5,2025-10-08 18:47:00,-6.239546,106.796092,0,96.4,16008,1002.5,80,Kebayoran Baru JAKARTA,PARKED,1276
5,2025-10-08 19:21:00,-6.189813,106.822292,0,96.3,16008,1002.8,78,Plaza Indonesia JAKARTA,PARKED,1276
3,2025-10-08 20:03:00,-6.89194,107.611233,78,84.6,42049,2802.6,73,Cihampelas Walk BANDUNG,MOVING,1275
8,2025-10-08 20:49:00,-6.207594,106.845415,64,93.7,32016,1901.6,89,JL Sudirman JAKARTA,MOVING,1277
11,2025-10-09 7:01:00,-6.227812,106.826393,42,95.3,89013,4500.9,92,Kuningan City JAKARTA,MOVING,1278
11,2025-10-09 7:03:00,-6.241552,106.804348,0,95.2,89013,4501.1,91,Kebayoran Baru JAKARTA,PARKED,1278
8,2025-10-09 7:50:00,-6.204925,106.842828,67,93.4,32029,1902.1,87,JL Sudirman JAKARTA,MOVING,1277
5,2025-10-09 8:00:00,-6.196096,106.824645,74,95.9,16021,1003.1,75,Plaza Indonesia JAKARTA,MOVING,1276
3,2025-10-09 9:00:00,-6.889538,107.612465,43,84.3,42054,2803.4,67,Cihampelas Walk BANDUNG,MOVING,1275
5,2025-10-09 9:02:00,-6.22408,106.822694,61,95.6,16028,1003.6,71,Kuningan City JAKARTA,MOVING,1276
8,2025-10-09 9:20:00,-6.227466,106.811517,0,93.2,32029,1902.3,85,Pacific Place JAKARTA,PARKED,1277
3,2025-10-09 9:53:00,-6.888239,107.607087,0,84.5,42049,2802.9,71,Cihampelas Walk BANDUNG,PARKED,1275
1,2025-10-09 10:06:00,-7.294111,112.729909,0,94.7,45062,3203.4,71,BG Junction SURABAYA,PARKED,1274
14,2025-10-09 10:58:00,-6.229837,106.823438,69,84.6,29010,1600.4,97,Kuningan City JAKARTA,MOVING,1279
11,2025-10-09 11:46:00,-6.219358,106.810992,0,95,89013,4501.2,90,Pacific Place JAKARTA,PARKED,1278
3,2025-10-09 14:01:00,-6.899103,107.594807,0,84.2,42054,2803.5,66,JL Pasteur BANDUNG,PARKED,1275
8,2025-10-09 14:55:00,-6.195762,106.819449,0,93.1,32029,1902.5,83,Grand Indonesia JAKARTA,PARKED,1277
1,2025-10-09 15:57:00,-7.261852,112.755688,0,94.5,45062,3203.7,70,Surabaya Plaza SURABAYA,PARKED,1274
14,2025-10-09 16:46:00,-6.920981,107.610908,75,84.4,29022,1600.7,92,Braga Street BANDUNG,MOVING,1279
11,2025-10-09 16:52:00,-6.225931,106.795055,64,94.8,89027,4501.6,88,Plaza Senayan JAKARTA,MOVING,1278
14,2025-10-09 17:17:00,-6.921271,107.610357,0,84.2,29022,1600.9,91,Braga Street BANDUNG,PARKED,1279
5,2025-10-09 18:52:00,-6.248819,106.803989,57,95.4,16043,1003.8,66,Kebayoran Baru JAKARTA,MOVING,1276
5,2025-10-09 19:17:00,-6.194273,106.820109,76,95.1,16055,1004.2,62,Grand Indonesia JAKARTA,MOVING,1276
1,2025-10-09 19:48:00,-7.288187,112.755703,59,94.2,45073,3204.1,67,JL Darmo SURABAYA,MOVING,1274
3,2025-10-09 20:32:00,-6.892936,107.610466,44,83.9,42061,2803.9,64,Cihampelas Walk BANDUNG,MOVING,1275
2,2025-10-10 7:08:00,-6.198372,106.82093,47,84.8,25010,1850.5,96,Plaza Indonesia JAKARTA,MOVING,1281
5,2025-10-10 7:34:00,-6.229253,106.826075,0,95,16055,1004.5,61,Kuningan City JAKARTA,PARKED,1276
3,2025-10-10 8:26:00,-6.924396,107.608828,0,83.7,42061,2804,63,JL Asia Afrika BANDUNG,PARKED,1275
2,2025-10-10 9:24:00,-6.191844,106.826871,0,84.7,25010,1850.7,95,Plaza Indonesia JAKARTA,PARKED,1281
2,2025-10-10 10:01:00,-6.189915,106.82036,0,84.5,25010,1850.8,93,Setiabudi JAKARTA,PARKED,1281
5,2025-10-10 11:13:00,-6.228343,106.802076,0,94.9,16055,1004.6,59,Plaza Senayan JAKARTA,PARKED,1276
11,2025-10-10 11:58:00,-6.229601,106.797733,0,94.7,89027,4501.8,86,Plaza Senayan JAKARTA,PARKED,1278
11,2025-10-10 14:29:00,-6.222885,106.828882,0,94.5,89027,4502,85,Kuningan City JAKARTA,PARKED,1278
5,2025-10-10 15:31:00,-6.227618,106.801207,0,94.7,16055,1004.7,57,Plaza Senayan JAKARTA,PARKED,1276
8,2025-10-10 15:35:00,-7.285732,112.73491,61,92.8,32037,1903,80,BG Junction SURABAYA,MOVING,1277
11,2025-10-10 15:48:00,-6.209944,106.841954,0,94.4,89027,4502.1,83,JL Sudirman JAKARTA,PARKED,1278
15,2025-10-10 16:10:00,-6.219964,106.806865,0,89.9,12000,800.2,99,Pacific Place JAKARTA,PARKED,1280
14,2025-10-10 16:47:00,-6.93075,107.631968,58,83.8,29035,1601.4,89,Trans Studio Mall BANDUNG,MOVING,1279
14,2025-10-10 17:00:00,-6.900066,107.622516,0,83.7,29035,1601.6,88,Gedung Sate BANDUNG,PARKED,1279
8,2025-10-10 17:36:00,-7.294106,112.73686,0,92.7,32037,1903.3,78,Pakuwon Mall SURABAYA,PARKED,1277
15,2025-10-10 18:05:00,-6.227351,106.801963,60,89.6,12009,800.7,97,Plaza Senayan JAKARTA,MOVING,1280
2,2025-10-10 18:39:00,-6.197105,106.822482,74,84.3,25025,1851.1,90,Plaza Indonesia JAKARTA,MOVING,1281
14,2025-10-10 19:23:00,-6.904872,107.617541,0,83.5,29035,1601.8,87,Gedung Sate BANDUNG,PARKED,1279
14,2025-10-10 20:03:00,-6.905412,107.591696,57,83.1,29040,1602,84,JL Pasteur BANDUNG,MOVING,1279
3,2025-10-10 20:51:00,-6.912437,107.611266,0,83.5,42061,2804.3,61,Braga Street BANDUNG,PARKED,1275
5,2025-10-11 7:00:00,-6.197189,106.826286,53,94.4,16063,1005.2,54,Plaza Indonesia JAKARTA,MOVING,1276
15,2025-10-11 7:24:00,-6.225082,106.810752,0,89.4,12009,801,95,Pacific Place JAKARTA,PARKED,1280
11,2025-10-11 7:40:00,-6.192499,106.820386,72,94.2,89033,4502.6,81,Plaza Indonesia JAKARTA,MOVING,1278
15,2025-10-11 8:46:00,-6.190921,106.825194,0,89.1,12009,801.6,92,Setiabudi JAKARTA,PARKED,1280
15,2025-10-11 8:54:00,-6.248371,106.796532,0,89.2,12009,801.3,93,Kebayoran Baru JAKARTA,PARKED,1280
15,2025-10-11 9:03:00,-6.231324,106.82693,0,88.9,12009,801.8,91,Kuningan City JAKARTA,PARKED,1280
2,2025-10-11 9:31:00,-6.228578,106.810826,0,84.1,25025,1851.3,88,Pacific Place JAKARTA,PARKED,1281
14,2025-10-11 12:28:00,-6.914016,107.608588,44,82.7,29051,1602.2,80,Braga Street BANDUNG,MOVING,1279
2,2025-10-11 14:46:00,-6.222605,106.807575,66,83.8,25035,1851.6,84,Pacific Place JAKARTA,MOVING,1281
8,2025-10-11 15:12:00,-7.269544,112.741186,0,92.6,32037,1903.6,77,Grand City SURABAYA,PARKED,1277
5,2025-10-11 17:03:00,-6.206932,106.848714,0,94.2,16063,1005.3,52,JL Sudirman JAKARTA,PARKED,1276
8,2025-10-11 17:32:00,-7.261687,112.756208,0,92.5,32037,1903.7,76,JL Tunjungan SURABAYA,PARKED,1277
11,2025-10-11 18:07:00,-6.189106,106.819852,0,93.9,89044,4503.2,78,Setiabudi JAKARTA,PARKED,1278
14,2025-10-11 18:33:00,-6.925459,107.607701,0,82.5,29051,1602.4,78,JL Asia Afrika BANDUNG,PARKED,1279
11,2025-10-11 18:39:00,-6.222709,106.814116,56,94,89044,4503,79,Pacific Place JAKARTA,MOVING,1278
11,2025-10-11 18:53:00,-6.211659,106.841223,0,93.8,89044,4503.4,76,JL Sudirman JAKARTA,PARKED,1278
2,2025-10-12 7:04:00,-6.230236,106.802825,56,83.4,25043,1852.1,80,Plaza Senayan JAKARTA,MOVING,1281
7,2025-10-12 7:19:00,-6.209959,106.847366,0,89.9,38000,2200.1,99,JL Sudirman JAKARTA,PARKED,1282
2,2025-10-12 9:25:00,-6.223141,106.810063,47,83,25053,1852.4,75,Pacific Place JAKARTA,MOVING,1281
11,2025-10-12 11:32:00,-6.227291,106.794626,0,93.5,89044,4503.7,73,Plaza Senayan JAKARTA,PARKED,1278
11,2025-10-12 11:55:00,-6.193166,106.823986,0,93.7,89044,4503.6,74,Plaza Indonesia JAKARTA,PARKED,1278
14,2025-10-12 12:42:00,-6.887231,107.606313,0,82.3,29051,1602.7,77,Cihampelas Walk BANDUNG,PARKED,1279
11,2025-10-12 12:54:00,-6.189608,106.825089,51,93.3,89056,4504,70,Setiabudi JAKARTA,MOVING,1278
7,2025-10-12 13:15:00,-6.246304,106.801807,48,89.5,38014,2200.5,96,Kebayoran Baru JAKARTA,MOVING,1282
15,2025-10-12 13:30:00,-6.229078,106.803034,0,88.7,12009,801.9,89,Plaza Senayan JAKARTA,PARKED,1280
7,2025-10-12 13:57:00,-6.229819,106.794491,0,89.3,38014,2200.7,94,Plaza Senayan JAKARTA,PARKED,1282
14,2025-10-12 14:37:00,-6.886848,107.612065,0,82.2,29051,1603,76,Cihampelas Walk BANDUNG,PARKED,1279
2,2025-10-12 15:08:00,-6.206157,106.845986,0,82.8,25053,1852.6,74,JL Sudirman JAKARTA,PARKED,1281
8,2025-10-12 16:51:00,-7.256869,112.75437,0,92.3,32037,1904,74,JL Tunjungan SURABAYA,PARKED,1277
14,2025-10-12 17:39:00,-6.96152,107.638402,48,81.8,29058,1603.3,74,Bandung Indah Plaza BANDUNG,MOVING,1279
7,2025-10-12 17:44:00,-6.193828,106.827344,64,88.9,38028,2201.2,89,Plaza Indonesia JAKARTA,MOVING,1282
15,2025-10-12 18:56:00,-6.20491,106.848609,63,88.5,12017,802.1,85,JL Sudirman JAKARTA,MOVING,1280
8,2025-10-12 19:08:00,-7.262245,112.746262,40,92,32052,1904.3,72,Grand City SURABAYA,MOVING,1277
2,2025-10-12 19:50:00,-6.241329,106.799314,74,82.6,25063,1852.9,72,Kebayoran Baru JAKARTA,MOVING,1281
14,2025-10-13 7:43:00,-6.901787,107.590827,0,81.6,29058,1603.5,73,JL Pasteur BANDUNG,PARKED,1279
15,2025-10-13 8:42:00,-6.246935,106.798947,66,88.2,12032,802.5,81,Kebayoran Baru JAKARTA,MOVING,1280
7,2025-10-13 8:42:00,-6.224703,106.81127,0,88.8,38028,2201.5,88,Pacific Place JAKARTA,PARKED,1282
11,2025-10-13 9:37:00,-6.198411,106.818311,0,93.1,89056,4504.2,68,Plaza Indonesia JAKARTA,PARKED,1278
14,2025-10-13 10:52:00,-6.921085,107.611547,74,81.4,29072,1604,69,Braga Street BANDUNG,MOVING,1279
15,2025-10-13 12:41:00,-7.292589,112.737005,46,87.8,12043,802.9,76,TP Surabaya SURABAYA,MOVING,1280
