vehicle_id,timestamp,latitude,longitude,speed,battery_level,odometer,engine_hours,fuel_level,location_address,trip_status,rental_id
7,2025-05-02 20:34:00,-6.197204,106.826915,74,84.1,38071,2203.1,70,Plaza Indonesia JAKARTA,MOVING,1116
12,2025-05-03 8:19:00,-6.890079,107.612932,57,94.4,31048,1751.9,83,Cihampelas Walk BANDUNG,MOVING,1118
1,2025-05-03 8:24:00,-6.193267,106.820968,80,90.6,45010,3200.3,95,Grand Indonesia JAKARTA,MOVING,1120
13,2025-05-03 9:42:00,-6.189398,106.826065,0,90.2,57000,3200.8,92,Setiabudi JAKARTA,PARKED,1119
13,2025-05-03 10:31:00,-6.231841,106.795997,0,90.1,57000,3201.1,91,Plaza Senayan JAKARTA,PARKED,1119
1,2025-05-03 11:08:00,-6.227568,106.799717,0,90.4,45010,3200.4,93,Plaza Senayan JAKARTA,PARKED,1120
7,2025-05-03 11:32:00,-6.188584,106.821892,0,84,38071,2203.4,69,Setiabudi JAKARTA,PARKED,1116
12,2025-05-03 13:55:00,-6.903528,107.619754,0,94.3,31048,1752.1,82,Gedung Sate BANDUNG,PARKED,1118
7,2025-05-03 14:22:00,-6.225354,106.802423,0,83.8,38071,2203.5,67,Plaza Senayan JAKARTA,PARKED,1116
7,2025-05-03 14:25:00,-6.195522,106.825908,0,83.6,38071,2203.6,65,Grand Indonesia JAKARTA,PARKED,1116
12,2025-05-03 14:33:00,-6.880893,107.579732,54,94.1,31061,1752.4,80,Paris Van Java BANDUNG,MOVING,1118
13,2025-05-03 14:45:00,-6.196695,106.822975,61,89.8,57007,3201.5,88,Grand Indonesia JAKARTA,MOVING,1119
13,2025-05-03 14:55:00,-6.191296,106.827516,0,89.6,57007,3201.6,87,Plaza Indonesia JAKARTA,PARKED,1119
9,2025-05-03 16:18:00,-6.208034,106.843195,0,90.7,71014,4002.8,79,JL Sudirman JAKARTA,PARKED,1117
9,2025-05-03 16:47:00,-6.191548,106.820994,0,90.8,71014,4002.6,81,Setiabudi JAKARTA,PARKED,1117
4,2025-05-03 18:21:00,-6.225308,106.811727,0,86.9,51047,2954,66,Pacific Place JAKARTA,PARKED,1115
4,2025-05-03 20:45:00,-6.210761,106.842067,0,86.8,51047,2954.3,64,JL Sudirman JAKARTA,PARKED,1115
1,2025-05-04 7:59:00,-6.228541,106.822768,0,90.3,45010,3200.6,92,Kuningan City JAKARTA,PARKED,1120
9,2025-05-04 9:24:00,-6.222721,106.810607,0,90.5,71014,4003,77,Pacific Place JAKARTA,PARKED,1117
3,2025-05-04 12:46:00,-6.195604,106.82565,0,96.9,42000,2800.3,99,Plaza Indonesia JAKARTA,PARKED,1121
13,2025-05-04 13:10:00,-6.230221,106.822509,0,89.5,57007,3201.9,85,Kuningan City JAKARTA,PARKED,1119
12,2025-05-04 13:14:00,-6.902377,107.616032,0,93.8,31061,1752.8,76,Gedung Sate BANDUNG,PARKED,1118
12,2025-05-04 13:26:00,-6.902916,107.621098,0,94,31061,1752.7,78,Gedung Sate BANDUNG,PARKED,1118
7,2025-05-04 14:08:00,-6.192732,106.823529,0,83.5,38071,2203.7,63,Grand Indonesia JAKARTA,PARKED,1116
13,2025-05-04 14:36:00,-6.19683,106.823058,66,89.2,57016,3202.6,80,Plaza Indonesia JAKARTA,MOVING,1119
13,2025-05-04 14:42:00,-6.190724,106.825019,0,89.4,57007,3202.2,84,Grand Indonesia JAKARTA,PARKED,1119
9,2025-05-04 15:22:00,-6.24261,106.799236,72,90.3,71026,4003.3,72,Kebayoran Baru JAKARTA,MOVING,1117
7,2025-05-04 15:37:00,-6.190426,106.827102,0,83.4,38071,2203.8,61,Plaza Indonesia JAKARTA,PARKED,1116
12,2025-05-04 15:38:00,-6.928163,107.633117,0,93.7,31061,1753,74,Trans Studio Mall BANDUNG,PARKED,1118
13,2025-05-04 16:15:00,-6.192054,106.820785,0,89.1,57016,3202.8,78,Grand Indonesia JAKARTA,PARKED,1119
1,2025-05-04 19:00:00,-6.191617,106.823194,40,90,45020,3200.8,87,Setiabudi JAKARTA,MOVING,1120
3,2025-05-04 19:03:00,-6.222892,106.820822,79,96.6,42014,2800.8,94,Kuningan City JAKARTA,MOVING,1121
3,2025-05-04 20:04:00,-6.191907,106.817666,49,96.2,42027,2801.2,89,Grand Indonesia JAKARTA,MOVING,1121
1,2025-05-04 20:40:00,-6.227133,106.829294,0,89.8,45020,3200.9,85,Kuningan City JAKARTA,PARKED,1120
3,2025-05-05 7:21:00,-6.194239,106.817906,0,96.1,42027,2801.4,87,Grand Indonesia JAKARTA,PARKED,1121
12,2025-05-05 7:24:00,-6.924465,107.610909,0,93.5,31061,1753.3,73,JL Asia Afrika BANDUNG,PARKED,1118
5,2025-05-05 9:08:00,-6.23159,106.801931,0,94.9,16000,1000.2,99,Plaza Senayan JAKARTA,PARKED,1122
12,2025-05-05 10:32:00,-6.930248,107.636135,0,93.3,31061,1753.6,72,Trans Studio Mall BANDUNG,PARKED,1118
1,2025-05-05 12:52:00,-6.191892,106.825845,0,89.6,45020,3201,84,Setiabudi JAKARTA,PARKED,1120
3,2025-05-05 14:11:00,-6.194448,106.821652,60,95.8,42032,2801.9,85,Grand Indonesia JAKARTA,MOVING,1121
9,2025-05-05 14:57:00,-6.223483,106.800334,0,90.1,71026,4003.4,71,Plaza Senayan JAKARTA,PARKED,1117
9,2025-05-05 15:05:00,-6.223695,106.82994,0,89.9,71026,4003.6,69,Kuningan City JAKARTA,PARKED,1117
5,2025-05-05 15:10:00,-6.207146,106.843594,0,94.8,16000,1000.4,98,JL Sudirman JAKARTA,PARKED,1122
5,2025-05-05 15:19:00,-6.198306,106.823219,58,94.5,16009,1000.7,94,Plaza Indonesia JAKARTA,MOVING,1122
9,2025-05-05 15:34:00,-6.191361,106.825646,0,89.7,71026,4003.8,68,Grand Indonesia JAKARTA,PARKED,1117
1,2025-05-05 15:55:00,-6.240018,106.80326,77,89.2,45028,3201.5,80,Kebayoran Baru JAKARTA,MOVING,1120
5,2025-05-05 18:03:00,-6.211677,106.844634,0,94.4,16009,1000.9,92,JL Sudirman JAKARTA,PARKED,1122
12,2025-05-05 18:56:00,-6.964719,107.641951,0,93.2,31061,1753.8,71,Bandung Indah Plaza BANDUNG,PARKED,1118
9,2025-05-05 19:51:00,-6.227081,106.828434,70,89.3,71038,4004.2,63,Kuningan City JAKARTA,MOVING,1117
3,2025-05-06 8:03:00,-6.188511,106.826356,0,95.6,42032,2802,83,Setiabudi JAKARTA,PARKED,1121
12,2025-05-06 11:16:00,-6.197323,106.824572,40,92.7,31075,1754.2,65,Setiabudi JAKARTA,MOVING,1118
3,2025-05-06 11:17:00,-6.193624,106.824547,0,95.4,42032,2802.2,81,Plaza Indonesia JAKARTA,PARKED,1121
12,2025-05-06 11:17:00,-6.920262,107.608285,0,93,31061,1753.9,70,Braga Street BANDUNG,PARKED,1118
3,2025-05-06 11:45:00,-6.209262,106.843324,67,95.1,42046,2802.5,79,JL Sudirman JAKARTA,MOVING,1121
8,2025-05-06 12:45:00,-6.228639,106.808384,0,96.9,32000,1900.1,99,Pacific Place JAKARTA,PARKED,1123
8,2025-05-06 13:20:00,-6.193576,106.826877,0,96.8,32000,1900.2,98,Plaza Indonesia JAKARTA,PARKED,1123
12,2025-05-06 13:59:00,-6.20404,106.841398,0,92.5,31075,1754.4,63,JL Sudirman JAKARTA,PARKED,1118
1,2025-05-06 16:01:00,-6.190266,106.821062,67,88.9,45037,3201.7,78,Setiabudi JAKARTA,MOVING,1120
3,2025-05-06 16:14:00,-6.197146,106.82426,48,94.8,42051,2802.8,77,Plaza Indonesia JAKARTA,MOVING,1121
5,2025-05-06 16:33:00,-6.194145,106.82751,56,94.2,16018,1001.2,87,Plaza Indonesia JAKARTA,MOVING,1122
5,2025-05-06 17:37:00,-6.246603,106.797117,0,94,16018,1001.3,85,Kebayoran Baru JAKARTA,PARKED,1122
1,2025-05-06 18:36:00,-6.224899,106.823988,0,88.8,45037,3201.9,76,Kuningan City JAKARTA,PARKED,1120
1,2025-05-06 19:45:00,-6.228004,106.811051,0,88.6,45037,3202.2,75,Pacific Place JAKARTA,PARKED,1120
8,2025-05-06 20:18:00,-6.225127,106.802381,42,96.4,32006,1900.6,94,Plaza Senayan JAKARTA,MOVING,1123
1,2025-05-06 20:41:00,-6.197468,106.824753,0,88.4,45037,3202.4,74,Grand Indonesia JAKARTA,PARKED,1120
1,2025-05-07 7:18:00,-6.190377,106.823944,0,88.2,45037,3202.6,72,Plaza Indonesia JAKARTA,PARKED,1120
8,2025-05-07 8:15:00,-6.191699,106.820342,45,96,32020,1901,90,Plaza Indonesia JAKARTA,MOVING,1123
5,2025-05-07 8:52:00,-6.203964,106.845349,0,93.8,16018,1001.4,84,JL Sudirman JAKARTA,PARKED,1122
5,2025-05-07 10:05:00,-6.226177,106.795922,58,93.5,16024,1001.9,82,Plaza Senayan JAKARTA,MOVING,1122
8,2025-05-07 11:01:00,-6.190995,106.82097,79,95.7,32031,1901.3,86,Grand Indonesia JAKARTA,MOVING,1123
3,2025-05-07 11:12:00,-6.191504,106.818667,58,94.4,42061,2803.1,74,Setiabudi JAKARTA,MOVING,1121
11,2025-05-07 11:30:00,-6.189644,106.818037,48,92.7,89008,4500.3,96,Setiabudi JAKARTA,MOVING,1124
1,2025-05-07 12:40:00,-6.227895,106.808475,0,88.1,45037,3202.8,71,Pacific Place JAKARTA,PARKED,1120
11,2025-05-07 18:41:00,-6.245324,106.796759,0,92.6,89008,4500.5,94,Kebayoran Baru JAKARTA,PARKED,1124
8,2025-05-07 18:43:00,-6.22749,106.829772,0,95.6,32031,1901.4,84,Kuningan City JAKARTA,PARKED,1123
11,2025-05-07 19:25:00,-6.223138,106.805809,0,92.4,89008,4500.7,92,Pacific Place JAKARTA,PARKED,1124
5,2025-05-07 20:05:00,-6.240035,106.802174,46,93.3,16038,1002.4,80,Kebayoran Baru JAKARTA,MOVING,1122
11,2025-05-07 20:08:00,-6.223603,106.826123,0,92.3,89008,4500.8,90,Kuningan City JAKARTA,PARKED,1124
3,2025-05-07 20:17:00,-6.195135,106.821055,0,94.2,42061,2803.4,73,Grand Indonesia JAKARTA,PARKED,1121
8,2025-05-07 20:54:00,-6.219491,106.806206,58,95.2,32040,1901.7,80,Pacific Place JAKARTA,MOVING,1123
5,2025-05-08 7:36:00,-6.19322,106.823922,0,93.2,16038,1002.5,79,Setiabudi JAKARTA,PARKED,1122
3,2025-05-08 9:53:00,-6.206898,106.845838,0,94.1,42061,2803.7,72,JL Sudirman JAKARTA,PARKED,1121
11,2025-05-08 10:00:00,-6.194629,106.82495,0,92.1,89008,4501,88,Setiabudi JAKARTA,PARKED,1124
1,2025-05-08 10:57:00,-6.20471,106.850075,62,87.9,45047,3203.2,69,JL Sudirman JAKARTA,MOVING,1120
8,2025-05-08 11:38:00,-6.197208,106.823046,0,95.1,32040,1901.9,78,Plaza Indonesia JAKARTA,PARKED,1123
3,2025-05-08 12:01:00,-6.220165,106.804951,74,93.5,42066,2804.4,67,Pacific Place JAKARTA,MOVING,1121
14,2025-05-08 12:13:00,-6.224745,106.794636,0,95.9,29000,1600.2,99,Plaza Senayan JAKARTA,PARKED,1125
3,2025-05-08 12:46:00,-6.248495,106.799624,0,93.9,42061,2803.9,71,Kebayoran Baru JAKARTA,PARKED,1121
1,2025-05-08 14:07:00,-6.222365,106.805025,70,87.7,45055,3203.6,65,Pacific Place JAKARTA,MOVING,1120
5,2025-05-08 14:23:00,-6.196786,106.821604,67,92.7,16044,1003.1,73,Plaza Indonesia JAKARTA,MOVING,1122
14,2025-05-08 14:44:00,-6.191168,106.823804,50,95.7,29012,1600.5,97,Grand Indonesia JAKARTA,MOVING,1125
5,2025-05-08 14:50:00,-6.19462,106.820157,0,93,16038,1002.7,78,Grand Indonesia JAKARTA,PARKED,1122
8,2025-05-08 15:30:00,-6.191837,106.823644,55,94.8,32048,1902.3,73,Grand Indonesia JAKARTA,MOVING,1123
14,2025-05-08 16:29:00,-6.200416,106.826682,0,95.6,29012,1600.7,96,Grand Indonesia JAKARTA,PARKED,1125
11,2025-05-08 16:59:00,-6.195795,106.821181,0,91.9,89008,4501.3,86,Grand Indonesia JAKARTA,PARKED,1124
3,2025-05-08 17:30:00,-6.19415,106.82127,41,93.3,42081,2804.8,63,Grand Indonesia JAKARTA,MOVING,1121
5,2025-05-08 18:42:00,-6.226647,106.810541,0,92.6,16044,1003.3,72,Pacific Place JAKARTA,PARKED,1122
8,2025-05-08 19:46:00,-6.222677,106.806792,46,94.4,32061,1903,70,Pacific Place JAKARTA,MOVING,1123
8,2025-05-08 19:56:00,-6.239945,106.796941,0,94.6,32048,1902.6,72,Kebayoran Baru JAKARTA,PARKED,1123
11,2025-05-08 20:30:00,-7.285373,112.73751,58,91.6,89016,4501.6,81,BG Junction SURABAYA,MOVING,1124
14,2025-05-09 9:12:00,-6.207712,106.845205,0,95.4,29012,1600.8,95,JL Sudirman JAKARTA,PARKED,1125
14,2025-05-09 11:06:00,-6.18967,106.82395,0,95.3,29012,1601,94,Setiabudi JAKARTA,PARKED,1125
11,2025-05-09 11:15:00,-7.265078,112.746871,0,91.4,89016,4501.8,79,Grand City SURABAYA,PARKED,1124
14,2025-05-09 11:16:00,-6.226763,106.825381,0,95.2,29012,1601.2,92,Kuningan City JAKARTA,PARKED,1125
15,2025-05-09 12:25:00,-6.191458,106.825853,0,86.9,12000,800.3,99,Grand Indonesia JAKARTA,PARKED,1126
8,2025-05-09 14:44:00,-6.193695,106.821134,0,94.2,32061,1903.2,69,Grand Indonesia JAKARTA,PARKED,1123
3,2025-05-09 15:25:00,-6.221607,106.812091,0,93.2,42081,2805,61,Pacific Place JAKARTA,PARKED,1121
11,2025-05-09 16:06:00,-7.287528,112.736901,0,91.2,89016,4501.9,78,BG Junction SURABAYA,PARKED,1124
5,2025-05-09 16:58:00,-6.21219,106.848416,43,92.2,16053,1003.8,67,JL Sudirman JAKARTA,MOVING,1122
5,2025-05-09 17:05:00,-6.226881,106.812905,61,91.8,16062,1004.4,63,Pacific Place JAKARTA,MOVING,1122
5,2025-05-09 17:53:00,-6.231131,106.827902,0,92,16053,1004,65,Kuningan City JAKARTA,PARKED,1122
8,2025-05-09 18:42:00,-6.193171,106.819607,55,93.9,32068,1903.4,65,Setiabudi JAKARTA,MOVING,1123
3,2025-05-09 19:08:00,-6.193636,106.820442,69,92.9,42089,2805.4,57,Grand Indonesia JAKARTA,MOVING,1121
5,2025-05-09 19:15:00,-6.210347,106.845407,45,91.5,16067,1004.7,59,JL Sudirman JAKARTA,MOVING,1122
15,2025-05-09 20:07:00,-6.225289,106.798773,62,86.5,12011,800.6,97,Plaza Senayan JAKARTA,MOVING,1126
11,2025-05-09 20:30:00,-7.25959,112.752787,73,91,89031,4502.2,73,Surabaya Plaza SURABAYA,MOVING,1124
15,2025-05-09 20:38:00,-6.228848,106.827766,62,86.2,12023,801,93,Kuningan City JAKARTA,MOVING,1126
3,2025-05-09 20:42:00,-6.205448,106.847556,0,92.8,42089,2805.5,55,JL Sudirman JAKARTA,PARKED,1121
5,2025-05-10 7:45:00,-6.221241,106.809811,0,91.4,16067,1005,57,Pacific Place JAKARTA,PARKED,1122
14,2025-05-10 11:09:00,-6.194471,106.820365,54,94.8,29020,1601.5,87,Plaza Indonesia JAKARTA,MOVING,1125
14,2025-05-10 11:32:00,-6.195807,106.826541,0,95.1,29012,1601.3,90,Setiabudi JAKARTA,PARKED,1125
8,2025-05-10 12:57:00,-6.223207,106.801073,48,93.7,32078,1903.8,63,Plaza Senayan JAKARTA,MOVING,1123
2,2025-05-10 13:11:00,-6.195651,106.821611,0,97.8,25000,1850.2,99,Setiabudi JAKARTA,PARKED,1127
15,2025-05-10 13:15:00,-6.23226,106.796598,74,85.9,12033,801.3,89,Plaza Senayan JAKARTA,MOVING,1126
8,2025-05-10 13:36:00,-6.190006,106.827918,0,93.5,32078,1904,62,Setiabudi JAKARTA,PARKED,1123
11,2025-05-10 13:51:00,-7.289131,112.730104,0,90.9,89031,4502.4,71,BG Junction SURABAYA,PARKED,1124
14,2025-05-10 14:13:00,-6.230236,106.82646,69,94.4,29030,1602,81,Kuningan City JAKARTA,MOVING,1125
15,2025-05-10 14:21:00,-6.226056,106.824331,59,85.3,12045,802.2,85,Kuningan City JAKARTA,MOVING,1126
2,2025-05-10 14:36:00,-6.190435,106.826553,0,97.7,25000,1850.3,98,Plaza Indonesia JAKARTA,PARKED,1127
15,2025-05-10 14:40:00,-6.242357,106.800807,0,85.7,12033,801.6,88,Kebayoran Baru JAKARTA,PARKED,1126
14,2025-05-10 14:50:00,-6.231737,106.822566,0,94.7,29020,1601.7,85,Kuningan City JAKARTA,PARKED,1125
15,2025-05-10 14:53:00,-6.22463,106.81413,0,85.5,12033,801.8,87,Pacific Place JAKARTA,PARKED,1126
5,2025-05-10 16:51:00,-6.197391,106.817304,0,91.2,16067,1005.3,55,Grand Indonesia JAKARTA,PARKED,1122
11,2025-05-10 19:11:00,-7.29194,112.737996,0,90.8,89031,4502.7,70,TP Surabaya SURABAYA,PARKED,1124
2,2025-05-10 20:23:00,-7.261096,112.75718,41,97.4,25010,1850.7,93,Surabaya Plaza SURABAYA,MOVING,1127
11,2025-05-11 7:27:00,-7.267735,112.745892,43,90.5,89044,4503.1,67,Grand City SURABAYA,MOVING,1124
11,2025-05-11 7:55:00,-7.287797,112.737119,77,90.2,89055,4503.5,62,TP Surabaya SURABAYA,MOVING,1124
4,2025-05-11 8:48:00,-6.242449,106.802535,0,89.9,51000,2950.2,98,Kebayoran Baru JAKARTA,PARKED,1128
14,2025-05-11 8:48:00,-6.195361,106.823317,0,94.3,29030,1602.3,79,Grand Indonesia JAKARTA,PARKED,1125
11,2025-05-11 9:03:00,-7.268215,112.745443,0,90.1,89055,4503.7,61,Grand City SURABAYA,PARKED,1124
11,2025-05-11 9:03:00,-7.264405,112.745723,0,90,89055,4503.8,59,Grand City SURABAYA,PARKED,1124
15,2025-05-11 10:54:00,-6.228489,106.800099,0,85.2,12045,802.3,84,Plaza Senayan JAKARTA,PARKED,1126
8,2025-05-11 11:24:00,-6.223899,106.80545,0,93.3,32078,1904.3,60,Pacific Place JAKARTA,PARKED,1123
2,2025-05-11 12:13:00,-7.265335,112.746705,0,97.3,25010,1850.9,91,Grand City SURABAYA,PARKED,1127
2,2025-05-11 12:55:00,-7.2585,112.74791,48,97,25019,1851.3,86,JL Tunjungan SURABAYA,MOVING,1127
15,2025-05-11 13:25:00,-6.240728,106.797684,0,85,12045,802.5,82,Kebayoran Baru JAKARTA,PARKED,1126
4,2025-05-11 15:21:00,-6.242063,106.797558,0,89.7,51000,2950.5,96,Kebayoran Baru JAKARTA,PARKED,1128
8,2025-05-11 15:53:00,-6.223765,106.805926,0,93.1,32078,1904.5,59,Pacific Place JAKARTA,PARKED,1123
14,2025-05-11 15:56:00,-6.196109,106.827887,0,94.1,29030,1602.5,78,Plaza Indonesia JAKARTA,PARKED,1125
4,2025-05-11 18:26:00,-6.246885,106.799214,0,89.5,51000,2950.8,95,Kebayoran Baru JAKARTA,PARKED,1128
14,2025-05-12 7:45:00,-6.196149,106.826364,0,93.9,29030,1602.7,77,Setiabudi JAKARTA,PARKED,1125
15,2025-05-12 8:31:00,-6.224529,106.794161,0,84.9,12045,802.7,81,Plaza Senayan JAKARTA,PARKED,1126
11,2025-05-12 9:18:00,-7.255773,112.752955,0,89.9,89055,4504,57,Surabaya Plaza SURABAYA,PARKED,1124
15,2025-05-12 9:23:00,-6.22988,106.795922,0,84.8,12045,802.9,79,Plaza Senayan JAKARTA,PARKED,1126
14,2025-05-12 10:12:00,-6.189753,106.822428,0,93.8,29030,1602.9,75,Plaza Indonesia JAKARTA,PARKED,1125
7,2025-05-12 10:30:00,-6.243245,106.802044,0,90.9,38000,2200.1,98,Kebayoran Baru JAKARTA,PARKED,1129
4,2025-05-12 11:47:00,-6.189499,106.820499,0,89.4,51000,2950.9,94,Plaza Indonesia JAKARTA,PARKED,1128
7,2025-05-12 11:56:00,-6.244907,106.799761,0,90.7,38000,2200.3,97,Kebayoran Baru JAKARTA,PARKED,1129
15,2025-05-12 12:03:00,-6.197213,106.823089,0,84.6,12045,803.1,78,Plaza Indonesia JAKARTA,PARKED,1126
7,2025-05-12 12:20:00,-6.193965,106.825356,0,90.5,38000,2200.5,95,Grand Indonesia JAKARTA,PARKED,1129
2,2025-05-12 12:32:00,-7.259906,112.749193,0,96.9,25019,1851.6,85,JL Tunjungan SURABAYA,PARKED,1127
2,2025-05-12 14:46:00,-7.286383,112.737187,0,96.8,25019,1851.7,83,Pakuwon Mall SURABAYA,PARKED,1127
14,2025-05-12 17:29:00,-6.228984,106.802054,57,93.6,29041,1603.2,72,Plaza Senayan JAKARTA,MOVING,1125
4,2025-05-12 17:32:00,-6.230851,106.799601,64,89.1,51007,2951.2,90,Plaza Senayan JAKARTA,MOVING,1128
11,2025-05-12 17:52:00,-7.260557,112.753633,47,89.7,89069,4504.5,52,JL Tunjungan SURABAYA,MOVING,1124
11,2025-05-12 18:39:00,-7.246083,112.754493,0,89.6,89069,4504.8,51,Pasar Atom SURABAYA,PARKED,1124
14,2025-05-12 20:48:00,-6.226814,106.809482,62,93.2,29051,1603.4,69,Pacific Place JAKARTA,MOVING,1125
4,2025-05-13 7:24:00,-6.193141,106.824217,62,88.7,51017,2951.4,88,Plaza Indonesia JAKARTA,MOVING,1128
2,2025-05-13 7:41:00,-7.260821,112.749109,0,96.7,25019,1852,82,Surabaya Plaza SURABAYA,PARKED,1127
7,2025-05-13 7:56:00,-6.190625,106.824844,0,90.3,38000,2200.7,94,Setiabudi JAKARTA,PARKED,1129
14,2025-05-13 10:42:00,-6.241699,106.797857,49,92.9,29058,1603.9,64,Kebayoran Baru JAKARTA,MOVING,1125
15,2025-05-13 11:55:00,-6.220381,106.810182,0,84.4,12045,803.3,77,Pacific Place JAKARTA,PARKED,1126
15,2025-05-13 12:17:00,-6.223892,106.803099,0,84.3,12045,803.4,75,Plaza Senayan JAKARTA,PARKED,1126
9,2025-05-13 14:11:00,-6.224875,106.800293,0,87.9,71000,4000.2,98,Plaza Senayan JAKARTA,PARKED,1130
4,2025-05-13 15:03:00,-6.197593,106.826658,0,88.6,51017,2951.7,87,Grand Indonesia JAKARTA,PARKED,1128
7,2025-05-13 15:24:00,-6.212295,106.843972,0,90.1,38000,2201,92,JL Sudirman JAKARTA,PARKED,1129
2,2025-05-13 16:35:00,-7.29068,112.754313,52,96.4,25033,1852.4,80,JL Darmo SURABAYA,MOVING,1127
15,2025-05-13 16:41:00,-6.206032,106.846747,46,83.9,12055,803.9,70,JL Sudirman JAKARTA,MOVING,1126
7,2025-05-13 17:40:00,-6.243013,106.803785,0,89.9,38000,2201.3,90,Kebayoran Baru JAKARTA,PARKED,1129
