vehicle_id,timestamp,latitude,longitude,speed,battery_level,odometer,engine_hours,fuel_level,location_address,trip_status,rental_id
11,2025-09-01 19:09:00,-6.245066,106.794879,0,89.2,89032,4501.5,82,Kebayoran Baru JAKARTA,PARKED,1239
11,2025-09-02 7:27:00,-6.193707,106.821185,0,89.1,89032,4501.7,80,Grand Indonesia JAKARTA,PARKED,1239
5,2025-09-02 9:38:00,-6.224961,106.809032,65,92.3,16040,1004.3,65,Pacific Place JAKARTA,MOVING,1237
14,2025-09-02 9:40:00,-6.221645,106.80684,67,87.7,29018,1601.5,86,Pacific Place JAKARTA,MOVING,1240
8,2025-09-02 9:49:00,-6.231456,106.800488,0,82.3,32033,1903.6,72,Plaza Senayan JAKARTA,PARKED,1238
1,2025-09-02 10:08:00,-6.200205,106.824756,0,91.3,45000,3201.1,93,Grand Indonesia JAKARTA,PARKED,1241
11,2025-09-02 11:20:00,-6.222782,106.804713,71,88.8,89044,4502.1,77,Pacific Place JAKARTA,MOVING,1239
11,2025-09-02 11:27:00,-6.190695,106.826291,76,88.5,89052,4502.4,75,Grand Indonesia JAKARTA,MOVING,1239
14,2025-09-02 13:29:00,-6.204745,106.8477,0,87.6,29018,1601.6,84,JL Sudirman JAKARTA,PARKED,1240
3,2025-09-02 14:21:00,-6.224511,106.801789,0,94.8,42000,2800.1,98,Plaza Senayan JAKARTA,PARKED,1242
8,2025-09-02 14:24:00,-6.209095,106.849104,0,82.1,32033,1903.9,70,JL Sudirman JAKARTA,PARKED,1238
1,2025-09-02 15:07:00,-6.223384,106.805981,0,91.1,45000,3201.3,91,Pacific Place JAKARTA,PARKED,1241
11,2025-09-02 15:33:00,-6.897104,107.597709,68,88.2,89060,4502.8,72,JL Pasteur BANDUNG,MOVING,1239
1,2025-09-02 16:08:00,-6.194811,106.827164,0,91,45000,3201.5,89,Setiabudi JAKARTA,PARKED,1241
3,2025-09-02 18:40:00,-6.204975,106.841586,0,94.7,42000,2800.3,97,JL Sudirman JAKARTA,PARKED,1242
3,2025-09-02 19:01:00,-6.240658,106.804192,68,94.3,42005,2800.7,93,Kebayoran Baru JAKARTA,MOVING,1242
5,2025-09-02 19:13:00,-6.1896,106.819948,73,91.7,16059,1005.2,58,Setiabudi JAKARTA,MOVING,1237
5,2025-09-02 19:42:00,-6.224209,106.808078,74,92,16046,1004.7,63,Pacific Place JAKARTA,MOVING,1237
1,2025-09-02 20:23:00,-6.224161,106.828057,0,90.8,45000,3201.7,87,Kuningan City JAKARTA,PARKED,1241
5,2025-09-03 7:08:00,-6.195949,106.820461,0,95.7,16009,1000.4,93,Grand Indonesia JAKARTA,PARKED,1243
1,2025-09-03 7:26:00,-6.225434,106.82356,50,90.5,45014,3202.1,83,Kuningan City JAKARTA,MOVING,1241
5,2025-09-03 7:34:00,-6.189587,106.825538,76,95.8,16009,1000.2,95,Plaza Indonesia JAKARTA,MOVING,1243
3,2025-09-03 7:48:00,-6.226559,106.822145,54,94.1,42014,2800.9,89,Kuningan City JAKARTA,MOVING,1242
3,2025-09-03 7:53:00,-6.189908,106.824828,0,94,42014,2801.2,88,Plaza Indonesia JAKARTA,PARKED,1242
8,2025-09-03 8:34:00,-6.212227,106.846923,0,82,32033,1904.1,69,JL Sudirman JAKARTA,PARKED,1238
8,2025-09-03 9:31:00,-6.204296,106.847238,0,81.9,32033,1904.2,67,JL Sudirman JAKARTA,PARKED,1238
3,2025-09-03 10:39:00,-6.248182,106.801543,52,93.7,42023,2801.4,86,Kebayoran Baru JAKARTA,MOVING,1242
14,2025-09-03 13:35:00,-6.225465,106.809237,43,87.3,29025,1602,79,Pacific Place JAKARTA,MOVING,1240
14,2025-09-03 14:08:00,-6.20473,106.84812,0,87.1,29025,1602.1,77,JL Sudirman JAKARTA,PARKED,1240
14,2025-09-03 15:02:00,-6.19591,106.82002,0,87,29025,1602.3,76,Setiabudi JAKARTA,PARKED,1240
11,2025-09-03 15:38:00,-6.929199,107.634156,65,87.9,89067,4503.2,70,Trans Studio Mall BANDUNG,MOVING,1239
11,2025-09-03 15:59:00,-6.970809,107.640983,51,87.6,89081,4503.6,65,Bandung Indah Plaza BANDUNG,MOVING,1239
1,2025-09-03 16:48:00,-6.242516,106.800619,0,90.4,45014,3202.4,81,Kebayoran Baru JAKARTA,PARKED,1241
5,2025-09-03 17:09:00,-6.194238,106.824973,62,95.5,16017,1000.8,89,Setiabudi JAKARTA,MOVING,1243
11,2025-09-03 19:04:00,-6.917398,107.611467,0,87.4,89081,4503.9,63,Braga Street BANDUNG,PARKED,1239
5,2025-09-03 19:11:00,-6.197777,106.824319,0,95.3,16017,1001.1,88,Setiabudi JAKARTA,PARKED,1243
11,2025-09-03 20:44:00,-6.91494,107.604224,80,87.1,89094,4504.4,61,Braga Street BANDUNG,MOVING,1239
8,2025-09-04 7:08:00,-6.195169,106.822236,44,97.8,32014,1900.2,96,Setiabudi JAKARTA,MOVING,1244
5,2025-09-04 8:29:00,-6.194309,106.819709,0,95.2,16017,1001.3,86,Plaza Indonesia JAKARTA,PARKED,1243
5,2025-09-04 9:16:00,-6.196032,106.822961,68,94.9,16027,1001.6,81,Plaza Indonesia JAKARTA,MOVING,1243
8,2025-09-04 9:28:00,-6.197336,106.819292,0,97.7,32014,1900.5,94,Plaza Indonesia JAKARTA,PARKED,1244
14,2025-09-04 9:41:00,-6.24388,106.795054,77,86.7,29032,1602.6,73,Kebayoran Baru JAKARTA,MOVING,1240
11,2025-09-04 9:53:00,-6.927786,107.641744,78,86.8,89104,4504.8,58,Trans Studio Mall BANDUNG,MOVING,1239
3,2025-09-04 10:19:00,-6.226944,106.799233,0,93.5,42023,2801.5,84,Plaza Senayan JAKARTA,PARKED,1242
3,2025-09-04 12:33:00,-6.224148,106.825289,0,93.4,42023,2801.7,82,Kuningan City JAKARTA,PARKED,1242
5,2025-09-04 12:35:00,-6.197921,106.818267,0,94.7,16027,1001.9,79,Setiabudi JAKARTA,PARKED,1243
14,2025-09-04 13:26:00,-6.221675,106.806575,0,86.5,29032,1602.7,72,Pacific Place JAKARTA,PARKED,1240
3,2025-09-04 14:01:00,-6.19349,106.818527,0,93.3,42023,2802,81,Setiabudi JAKARTA,PARKED,1242
8,2025-09-04 14:45:00,-6.231671,106.827487,0,97.5,32014,1900.7,92,Kuningan City JAKARTA,PARKED,1244
8,2025-09-04 16:35:00,-6.22315,106.821365,72,97.2,32029,1901.2,89,Kuningan City JAKARTA,MOVING,1244
11,2025-09-04 17:15:00,-6.89933,107.61652,57,86.6,89114,4505.1,53,Gedung Sate BANDUNG,MOVING,1239
3,2025-09-04 17:38:00,-6.192417,106.821538,0,93.1,42023,2802.3,80,Plaza Indonesia JAKARTA,PARKED,1242
5,2025-09-04 17:38:00,-6.226543,106.809596,46,94.4,16035,1002.4,76,Pacific Place JAKARTA,MOVING,1243
11,2025-09-04 19:34:00,-6.881471,107.573403,69,86.3,89120,4505.5,51,Paris Van Java BANDUNG,MOVING,1239
14,2025-09-05 9:32:00,-6.241438,106.799,41,86.1,29047,1603,68,Kebayoran Baru JAKARTA,MOVING,1240
11,2025-09-05 10:18:00,-6.211596,106.842147,0,91.8,89000,4500.1,98,JL Sudirman JAKARTA,PARKED,1245
11,2025-09-05 12:53:00,-6.225581,106.808514,71,91.4,89014,4500.4,93,Pacific Place JAKARTA,MOVING,1245
3,2025-09-05 13:20:00,-6.191475,106.819242,0,93,42023,2802.5,78,Plaza Indonesia JAKARTA,PARKED,1242
5,2025-09-05 15:16:00,-6.241806,106.804241,0,94.2,16035,1002.6,75,Kebayoran Baru JAKARTA,PARKED,1243
8,2025-09-05 17:04:00,-6.223193,106.810676,0,97.1,32029,1901.5,88,Pacific Place JAKARTA,PARKED,1244
8,2025-09-05 17:11:00,-6.226839,106.802025,0,97,32029,1901.8,87,Plaza Senayan JAKARTA,PARKED,1244
14,2025-09-05 17:42:00,-6.189907,106.821101,0,85.9,29047,1603.1,66,Plaza Indonesia JAKARTA,PARKED,1240
5,2025-09-05 18:52:00,-6.188517,106.823528,68,93.9,16048,1003.1,73,Setiabudi JAKARTA,MOVING,1243
14,2025-09-05 19:19:00,-6.207094,106.848899,68,85.6,29060,1603.5,63,JL Sudirman JAKARTA,MOVING,1240
5,2025-09-05 20:08:00,-6.204422,106.841656,0,93.7,16048,1003.4,71,JL Sudirman JAKARTA,PARKED,1243
3,2025-09-05 20:14:00,-6.219366,106.812682,0,92.9,42023,2802.8,76,Pacific Place JAKARTA,PARKED,1242
14,2025-09-05 20:43:00,-6.212723,106.84433,0,85.4,29060,1603.6,62,JL Sudirman JAKARTA,PARKED,1240
14,2025-09-06 8:10:00,-6.209698,106.849805,0,93.8,29000,1600.3,98,JL Sudirman JAKARTA,PARKED,1246
8,2025-09-06 9:07:00,-6.227323,106.827102,0,96.9,32029,1902,85,Kuningan City JAKARTA,PARKED,1244
11,2025-09-06 9:21:00,-6.190854,106.826582,0,91.2,89014,4500.7,92,Setiabudi JAKARTA,PARKED,1245
3,2025-09-06 9:43:00,-6.242499,106.801467,0,92.8,42023,2803,75,Kebayoran Baru JAKARTA,PARKED,1242
11,2025-09-06 10:36:00,-6.189017,106.820241,0,91,89014,4500.9,90,Setiabudi JAKARTA,PARKED,1245
11,2025-09-06 11:05:00,-6.243239,106.796491,62,90.7,89024,4501.3,88,Kebayoran Baru JAKARTA,MOVING,1245
14,2025-09-06 15:25:00,-6.194332,106.821159,0,93.6,29000,1600.5,97,Plaza Indonesia JAKARTA,PARKED,1246
3,2025-09-06 19:09:00,-6.228346,106.796669,46,92.5,42033,2803.4,70,Plaza Senayan JAKARTA,MOVING,1242
5,2025-09-06 19:22:00,-6.22781,106.805711,0,93.5,16048,1003.7,70,Pacific Place JAKARTA,PARKED,1243
14,2025-09-06 19:27:00,-6.205028,106.844731,54,93.3,29013,1600.9,93,JL Sudirman JAKARTA,MOVING,1246
5,2025-09-06 19:46:00,-6.188509,106.820146,71,93.1,16061,1003.9,65,Setiabudi JAKARTA,MOVING,1243
8,2025-09-06 20:18:00,-6.205038,106.849579,0,96.8,32029,1902.3,83,JL Sudirman JAKARTA,PARKED,1244
3,2025-09-06 20:24:00,-6.204897,106.850466,45,92.1,42047,2803.7,68,JL Sudirman JAKARTA,MOVING,1242
14,2025-09-07 7:37:00,-6.24338,106.794745,0,93.2,29013,1601.1,92,Kebayoran Baru JAKARTA,PARKED,1246
8,2025-09-07 8:03:00,-6.19066,106.8262,66,96.4,32038,1902.7,78,Plaza Indonesia JAKARTA,MOVING,1244
3,2025-09-07 9:10:00,-6.224363,106.82091,59,91.9,42053,2804.1,66,Kuningan City JAKARTA,MOVING,1242
8,2025-09-07 11:12:00,-6.247071,106.801074,74,96.1,32047,1903,74,Kebayoran Baru JAKARTA,MOVING,1244
14,2025-09-07 13:25:00,-6.226006,106.813518,0,93,29013,1601.4,90,Pacific Place JAKARTA,PARKED,1246
5,2025-09-07 15:10:00,-6.195495,106.820926,0,92.8,16072,1004.6,60,Grand Indonesia JAKARTA,PARKED,1243
5,2025-09-07 15:40:00,-6.227242,106.827892,64,92.9,16072,1004.3,62,Kuningan City JAKARTA,MOVING,1243
14,2025-09-07 15:48:00,-6.191003,106.818031,0,92.9,29013,1601.6,88,Setiabudi JAKARTA,PARKED,1246
11,2025-09-07 16:11:00,-6.197908,106.82514,51,90.3,89036,4501.6,84,Grand Indonesia JAKARTA,MOVING,1245
11,2025-09-07 16:11:00,-6.211624,106.850296,0,90.2,89036,4501.9,82,JL Sudirman JAKARTA,PARKED,1245
14,2025-09-07 16:29:00,-6.205497,106.850063,0,92.8,29013,1601.9,86,JL Sudirman JAKARTA,PARKED,1246
15,2025-09-07 16:40:00,-6.229903,106.797142,0,88.9,12000,800.2,99,Plaza Senayan JAKARTA,PARKED,1247
11,2025-09-07 16:40:00,-6.227208,106.823739,74,89.8,89044,4502.2,78,Kuningan City JAKARTA,MOVING,1245
3,2025-09-07 17:47:00,-6.24687,106.796217,0,91.7,42053,2804.4,64,Kebayoran Baru JAKARTA,PARKED,1242
15,2025-09-07 18:59:00,-6.241774,106.800744,46,88.6,12015,800.6,96,Kebayoran Baru JAKARTA,MOVING,1247
8,2025-09-07 19:19:00,-6.205632,106.848395,55,95.7,32054,1903.2,72,JL Sudirman JAKARTA,MOVING,1244
8,2025-09-07 20:19:00,-6.199319,106.823153,0,95.6,32054,1903.5,71,Grand Indonesia JAKARTA,PARKED,1244
11,2025-09-08 8:19:00,-6.195394,106.827066,0,89.6,89044,4502.3,77,Setiabudi JAKARTA,PARKED,1245
15,2025-09-08 9:20:00,-6.195334,106.825261,46,88.4,12022,800.9,94,Plaza Indonesia JAKARTA,MOVING,1247
5,2025-09-08 9:29:00,-6.230061,106.803586,0,92.6,16072,1004.8,58,Plaza Senayan JAKARTA,PARKED,1243
2,2025-09-08 9:38:00,-6.190617,106.825048,0,85.8,25000,1850.2,98,Plaza Indonesia JAKARTA,PARKED,1248
5,2025-09-08 9:43:00,-6.19384,106.817958,0,92.5,16072,1005,57,Grand Indonesia JAKARTA,PARKED,1243
8,2025-09-08 10:10:00,-6.22712,106.801845,79,95.3,32061,1903.8,67,Plaza Senayan JAKARTA,MOVING,1244
8,2025-09-08 11:05:00,-6.198223,106.826659,0,95.1,32061,1904.1,65,Plaza Indonesia JAKARTA,PARKED,1244
14,2025-09-08 11:45:00,-6.227428,106.798467,80,92.5,29023,1602.2,84,Plaza Senayan JAKARTA,MOVING,1246
11,2025-09-08 14:08:00,-6.226234,106.823891,0,89.4,89044,4502.5,76,Kuningan City JAKARTA,PARKED,1245
8,2025-09-08 14:33:00,-6.195024,106.820315,0,94.9,32061,1904.2,63,Setiabudi JAKARTA,PARKED,1244
5,2025-09-08 14:48:00,-6.192524,106.822147,0,92.4,16072,1005.3,56,Plaza Indonesia JAKARTA,PARKED,1243
15,2025-09-08 16:36:00,-6.191789,106.82476,42,88.1,12030,801.5,91,Grand Indonesia JAKARTA,MOVING,1247
14,2025-09-08 16:41:00,-6.874012,107.578457,57,92.2,29028,1602.4,79,Paris Van Java BANDUNG,MOVING,1246
15,2025-09-08 16:42:00,-6.227415,106.820952,0,88.3,12022,801.2,93,Kuningan City JAKARTA,PARKED,1247
2,2025-09-08 17:17:00,-6.194366,106.82044,0,85.7,25000,1850.4,97,Setiabudi JAKARTA,PARKED,1248
2,2025-09-08 17:36:00,-6.229212,106.823879,0,85.5,25000,1850.5,95,Kuningan City JAKARTA,PARKED,1248
14,2025-09-08 17:37:00,-6.900376,107.591143,0,92,29028,1602.6,77,JL Pasteur BANDUNG,PARKED,1246
5,2025-09-08 17:40:00,-6.191725,106.824637,0,92.2,16072,1005.5,54,Grand Indonesia JAKARTA,PARKED,1243
15,2025-09-08 17:56:00,-6.21045,106.847857,0,88,12030,801.8,89,JL Sudirman JAKARTA,PARKED,1247
2,2025-09-08 18:34:00,-6.193904,106.824697,0,85.4,25000,1850.7,94,Plaza Indonesia JAKARTA,PARKED,1248
2,2025-09-09 7:09:00,-6.244015,106.804503,75,85.1,25012,1851.1,92,Kebayoran Baru JAKARTA,MOVING,1248
4,2025-09-09 7:22:00,-6.229396,106.794413,0,90.8,51000,2950.1,98,Plaza Senayan JAKARTA,PARKED,1249
8,2025-09-09 7:59:00,-6.190431,106.821479,0,94.8,32061,1904.5,61,Plaza Indonesia JAKARTA,PARKED,1244
2,2025-09-09 8:10:00,-6.194225,106.82336,0,84.8,25012,1851.5,90,Setiabudi JAKARTA,PARKED,1248
15,2025-09-09 8:12:00,-6.228345,106.796582,0,87.9,12030,801.9,87,Plaza Senayan JAKARTA,PARKED,1247
2,2025-09-09 8:17:00,-6.209036,106.847526,0,84.9,25012,1851.2,91,JL Sudirman JAKARTA,PARKED,1248
11,2025-09-09 10:06:00,-6.189666,106.825031,0,89.3,89044,4502.7,75,Plaza Indonesia JAKARTA,PARKED,1245
15,2025-09-09 10:50:00,-6.232042,106.802611,0,87.7,12030,802.2,85,Plaza Senayan JAKARTA,PARKED,1247
14,2025-09-09 13:10:00,-6.967948,107.644738,0,91.8,29028,1602.8,75,Bandung Indah Plaza BANDUNG,PARKED,1246
4,2025-09-09 13:47:00,-6.221474,106.811084,0,90.7,51000,2950.4,97,Pacific Place JAKARTA,PARKED,1249
14,2025-09-09 14:30:00,-6.886182,107.60902,0,91.5,29028,1603,71,Cihampelas Walk BANDUNG,PARKED,1246
14,2025-09-09 14:57:00,-6.901192,107.591429,0,91.7,29028,1602.9,73,JL Pasteur BANDUNG,PARKED,1246
2,2025-09-09 16:05:00,-6.209728,106.841195,46,84.4,25019,1851.7,85,JL Sudirman JAKARTA,MOVING,1248
15,2025-09-09 17:06:00,-6.195054,106.824694,57,87.5,12041,802.5,80,Setiabudi JAKARTA,MOVING,1247
8,2025-09-09 17:48:00,-6.190629,106.818649,0,94.6,32061,1904.8,59,Grand Indonesia JAKARTA,PARKED,1244
4,2025-09-09 17:56:00,-6.190849,106.827042,70,90.4,51008,2950.7,92,Plaza Indonesia JAKARTA,MOVING,1249
11,2025-09-09 19:10:00,-6.228526,106.804702,49,89,89052,4503.1,71,Pacific Place JAKARTA,MOVING,1245
8,2025-09-09 20:00:00,-6.229909,106.799098,41,94.2,32066,1905.1,55,Plaza Senayan JAKARTA,MOVING,1244
14,2025-09-10 7:42:00,-6.892182,107.608339,60,91.1,29033,1603.4,67,Cihampelas Walk BANDUNG,MOVING,1246
14,2025-09-10 9:43:00,-6.87881,107.574097,66,90.9,29043,1603.9,62,Paris Van Java BANDUNG,MOVING,1246
2,2025-09-10 10:22:00,-6.195677,106.826661,0,84.3,25019,1851.9,84,Plaza Indonesia JAKARTA,PARKED,1248
11,2025-09-10 10:35:00,-6.209417,106.84793,0,88.9,89052,4503.2,69,JL Sudirman JAKARTA,PARKED,1245
2,2025-09-10 10:47:00,-6.231666,106.804039,0,84.1,25019,1852,83,Plaza Senayan JAKARTA,PARKED,1248
2,2025-09-10 11:13:00,-6.209412,106.849475,46,83.8,25026,1852.4,80,JL Sudirman JAKARTA,MOVING,1248
7,2025-09-10 11:33:00,-6.23172,106.79876,0,97.9,38000,2200.2,99,Plaza Senayan JAKARTA,PARKED,1250
11,2025-09-10 11:58:00,-6.225872,106.794821,0,88.8,89052,4503.3,68,Plaza Senayan JAKARTA,PARKED,1245
14,2025-09-10 12:25:00,-6.968657,107.635317,0,90.8,29043,1604.1,60,Bandung Indah Plaza BANDUNG,PARKED,1246
15,2025-09-10 12:31:00,-6.222791,106.797942,0,87.3,12041,802.6,79,Plaza Senayan JAKARTA,PARKED,1247
4,2025-09-10 13:07:00,-6.198307,106.822023,0,90.2,51008,2950.9,90,Plaza Indonesia JAKARTA,PARKED,1249
15,2025-09-10 13:31:00,-6.197937,106.81737,49,86.8,12046,803,75,Grand Indonesia JAKARTA,MOVING,1247
15,2025-09-10 13:47:00,-6.244247,106.798835,0,87.1,12041,802.8,77,Kebayoran Baru JAKARTA,PARKED,1247
4,2025-09-10 14:08:00,-6.226287,106.808167,0,90,51008,2951.1,88,Pacific Place JAKARTA,PARKED,1249
7,2025-09-10 15:29:00,-6.244221,106.795442,0,97.8,38000,2200.3,97,Kebayoran Baru JAKARTA,PARKED,1250
2,2025-09-10 16:22:00,-6.190326,106.826505,54,83.6,25040,1852.7,78,Plaza Indonesia JAKARTA,MOVING,1248
14,2025-09-10 17:25:00,-6.878498,107.580949,56,90.4,29053,1604.3,58,Paris Van Java BANDUNG,MOVING,1246
11,2025-09-10 17:29:00,-6.208207,106.849305,78,88.2,89058,4503.8,65,JL Sudirman JAKARTA,MOVING,1245
11,2025-09-10 17:56:00,-6.209979,106.847065,0,88.6,89052,4503.5,67,JL Sudirman JAKARTA,PARKED,1245
4,2025-09-10 20:46:00,-6.212271,106.847962,80,89.7,51017,2951.5,86,JL Sudirman JAKARTA,MOVING,1249
9,2025-09-11 9:02:00,-6.243566,106.797941,0,93.8,71000,4000.1,99,Kebayoran Baru JAKARTA,PARKED,1251
4,2025-09-11 9:50:00,-6.195072,106.822977,0,89.5,51017,2951.8,84,Setiabudi JAKARTA,PARKED,1249
4,2025-09-11 9:55:00,-6.241973,106.797098,80,89.1,51024,2952.3,79,Kebayoran Baru JAKARTA,MOVING,1249
15,2025-09-11 10:55:00,-6.228034,106.806798,0,86.7,12046,803.3,74,Pacific Place JAKARTA,PARKED,1247
9,2025-09-11 11:08:00,-6.191714,106.818304,45,93.5,71013,4000.6,97,Plaza Indonesia JAKARTA,MOVING,1251
7,2025-09-11 11:18:00,-6.198612,106.818415,59,97.5,38015,2200.7,94,Plaza Indonesia JAKARTA,MOVING,1250
2,2025-09-11 11:47:00,-6.200471,106.824727,55,83.4,25046,1852.9,74,Grand Indonesia JAKARTA,MOVING,1248
14,2025-09-11 12:43:00,-6.891519,107.603797,44,90.1,29063,1604.7,56,Cihampelas Walk BANDUNG,MOVING,1246
15,2025-09-11 13:56:00,-6.223584,106.812241,0,86.5,12046,803.5,72,Pacific Place JAKARTA,PARKED,1247
2,2025-09-11 14:42:00,-6.230934,106.800167,79,83,25054,1853.3,72,Plaza Senayan JAKARTA,MOVING,1248
4,2025-09-11 14:55:00,-6.190136,106.82754,65,88.8,51029,2952.6,77,Setiabudi JAKARTA,MOVING,1249
7,2025-09-11 15:08:00,-6.208436,106.850405,76,97.2,38023,2201,91,JL Sudirman JAKARTA,MOVING,1250
4,2025-09-11 15:30:00,-6.222026,106.809267,0,88.6,51029,2952.8,76,Pacific Place JAKARTA,PARKED,1249
15,2025-09-11 16:50:00,-6.231733,106.797833,0,86.3,12046,803.7,70,Plaza Senayan JAKARTA,PARKED,1247
2,2025-09-11 17:12:00,-6.210073,106.843851,60,82.8,25064,1853.5,68,JL Sudirman JAKARTA,MOVING,1248
7,2025-09-11 17:22:00,-6.229237,106.823788,0,97,38023,2201.2,90,Kuningan City JAKARTA,PARKED,1250
14,2025-09-11 18:31:00,-6.918555,107.614371,40,89.8,29077,1605.2,51,JL Asia Afrika BANDUNG,MOVING,1246
2,2025-09-11 19:02:00,-6.206928,106.846723,0,82.7,25064,1853.6,67,JL Sudirman JAKARTA,PARKED,1248
10,2025-09-12 7:26:00,-6.225627,106.822006,47,97.7,48005,2650.5,95,Kuningan City JAKARTA,MOVING,1252
9,2025-09-12 8:15:00,-6.206346,106.842182,0,93.4,71013,4000.8,96,JL Sudirman JAKARTA,PARKED,1251
9,2025-09-12 10:51:00,-6.226152,106.801959,79,93,71025,4001.2,91,Plaza Senayan JAKARTA,MOVING,1251
10,2025-09-12 11:21:00,-7.258959,112.755262,41,97.4,48011,2650.7,90,JL Tunjungan SURABAYA,MOVING,1252
2,2025-09-12 11:29:00,-6.196887,106.823976,0,82.6,25064,1853.7,65,Plaza Indonesia JAKARTA,PARKED,1248
7,2025-09-12 12:34:00,-6.195836,106.818317,0,96.8,38023,2201.4,88,Setiabudi JAKARTA,PARKED,1250
2,2025-09-12 12:43:00,-6.249033,106.797142,41,82.2,25070,1853.9,60,Kebayoran Baru JAKARTA,MOVING,1248
4,2025-09-12 13:39:00,-6.226172,106.796495,0,88.5,51029,2953,75,Plaza Senayan JAKARTA,PARKED,1249
7,2025-09-12 14:25:00,-6.228355,106.813127,0,96.6,38023,2201.6,87,Pacific Place JAKARTA,PARKED,1250
15,2025-09-12 15:16:00,-6.246525,106.801473,0,86.1,12046,803.9,69,Kebayoran Baru JAKARTA,PARKED,1247
7,2025-09-12 15:18:00,-6.231121,106.829823,0,96.4,38023,2201.9,85,Kuningan City JAKARTA,PARKED,1250
10,2025-09-12 15:55:00,-7.288576,112.73655,74,97,48026,2650.9,88,TP Surabaya SURABAYA,MOVING,1252
7,2025-09-12 18:02:00,-6.225635,106.824806,0,96.2,38023,2202.1,84,Kuningan City JAKARTA,PARKED,1250
4,2025-09-12 18:12:00,-6.193463,106.821044,0,88.3,51029,2953.2,74,Grand Indonesia JAKARTA,PARKED,1249
15,2025-09-12 18:18:00,-6.208794,106.846812,0,85.9,12046,804.1,68,JL Sudirman JAKARTA,PARKED,1247
10,2025-09-12 18:27:00,-7.289113,112.734411,0,96.8,48026,2651.2,87,BG Junction SURABAYA,PARKED,1252
4,2025-09-12 19:43:00,-6.195224,106.82692,64,88,51037,2953.5,71,Grand Indonesia JAKARTA,MOVING,1249
2,2025-09-13 7:31:00,-6.197547,106.824022,80,81.9,25075,1854.3,58,Grand Indonesia JAKARTA,MOVING,1248
10,2025-09-13 7:41:00,-7.289272,112.755994,0,96.6,48026,2651.5,85,JL Darmo SURABAYA,PARKED,1252
10,2025-09-13 8:16:00,-7.295631,112.740096,66,96.3,48041,2651.9,80,Pakuwon Mall SURABAYA,MOVING,1252
12,2025-09-13 8:58:00,-6.211301,106.84789,80,84.6,31007,1750.3,97,JL Sudirman JAKARTA,MOVING,1253
2,2025-09-13 11:59:00,-6.248713,106.794921,0,81.7,25075,1854.5,57,Kebayoran Baru JAKARTA,PARKED,1248
4,2025-09-13 13:51:00,-6.222627,106.822437,0,87.9,51037,2953.6,70,Kuningan City JAKARTA,PARKED,1249
7,2025-09-13 13:59:00,-6.239531,106.801063,42,95.9,38028,2202.6,80,Kebayoran Baru JAKARTA,MOVING,1250
2,2025-09-13 15:35:00,-6.198171,106.819725,0,81.6,25075,1854.7,55,Grand Indonesia JAKARTA,PARKED,1248
9,2025-09-13 15:37:00,-6.199016,106.820334,74,92.7,71034,4001.6,87,Grand Indonesia JAKARTA,MOVING,1251
2,2025-09-13 16:59:00,-6.194033,106.827396,0,81.5,25075,1855,54,Setiabudi JAKARTA,PARKED,1248
